id,all_txn_cnt,all_net_sum,all_net_mean,all_net_std,all_abs_mean,all_abs_p50,all_abs_p90,all_abs_max,all_abs_min,all_in_cnt,all_in_sum,all_in_mean,all_out_cnt,all_out_sum,all_out_mean,all_out_in_ratio,all_avg_ticket,all_large_cnt_ratio,all_wknd_ratio,all_night_ratio,all_active_days,all_avg_gap_days,all_days_since_last,win30d_txn_cnt,win30d_net_sum,win30d_net_mean,win30d_net_std,win30d_abs_mean,win30d_abs_p50,win30d_abs_p90,win30d_abs_max,win30d_abs_min,win30d_in_cnt,win30d_in_sum,win30d_in_mean,win30d_out_cnt,win30d_out_sum,win30d_out_mean,win30d_out_in_ratio,win30d_avg_ticket,win30d_large_cnt_ratio,win30d_wknd_ratio,win30d_night_ratio,win30d_active_days,win30d_avg_gap_days,win30d_days_since_last,win60d_txn_cnt,win60d_net_sum,win60d_net_mean,win60d_net_std,win60d_abs_mean,win60d_abs_p50,win60d_abs_p90,win60d_abs_max,win60d_abs_min,win60d_in_cnt,win60d_in_sum,win60d_in_mean,win60d_out_cnt,win60d_out_sum,win60d_out_mean,win60d_out_in_ratio,win60d_avg_ticket,win60d_large_cnt_ratio,win60d_wknd_ratio,win60d_night_ratio,win60d_active_days,win60d_avg_gap_days,win60d_days_since_last,win90d_txn_cnt,win90d_net_sum,win90d_net_mean,win90d_net_std,win90d_abs_mean,win90d_abs_p50,win90d_abs_p90,win90d_abs_max,win90d_abs_min,win90d_in_cnt,win90d_in_sum,win90d_in_mean,win90d_out_cnt,win90d_out_sum,win90d_out_mean,win90d_out_in_ratio,win90d_avg_ticket,win90d_large_cnt_ratio,win90d_wknd_ratio,win90d_night_ratio,win90d_active_days,win90d_avg_gap_days,win90d_days_since_last
19871,63,10249.17,162.6852380952381,1726.611466217496,824.8719047619047,290.67,2852.014,5764.79,0.0,6.0,31108.05,5184.675,51.0,20858.88,408.99764705882353,0.6705299753385208,824.8719047619047,0.09523809372637947,0.2857142857142857,1.0,54,2.693548387096774,2746,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19874,62,65096.54,1049.9441935483871,4438.255779633961,1729.874193548387,294.485,3715.7369999999974,15844.79,3.76,6.0,86174.37,14362.394999999999,56.0,21077.829999999998,376.3898214285714,0.24459511569107387,1729.874193548387,0.11290322398543187,0.24193548387096775,1.0,54,2.80327868852459,2350,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19875,106,6088.1500000000015,57.43537735849058,1419.7352655948453,591.7061320754717,278.53,487.675,6201.54,2.15,6.0,34404.5,5734.083333333333,100.0,28316.35,283.1635,0.8230420438947509,591.7061320754717,0.0566037730509078,0.3018867924528302,1.0,92,1.4857142857142858,2954,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19876,95,4453.43,46.87821052631579,1883.9242263401795,823.5358947368421,319.39,1701.5920000000144,7578.0,0.59,6.0,41344.67,6890.778333333333,89.0,36891.24,414.5083146067416,0.8922852691557996,823.5358947368421,0.06315789407202217,0.2631578947368421,1.0,86,1.9042553191489362,2190,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19877,109,-14188.060000000001,-130.1656880733945,939.4278608639124,486.8893577981652,278.24,637.5640000000017,3638.18,0.2,6.0,19441.44,3240.24,103.0,33629.5,326.5,1.7297844191721508,486.8893577981652,0.0,0.27522935779816515,1.0,87,1.4351851851851851,4261,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19878,57,11962.88,209.87508771929822,2412.657332284349,870.0547368421053,306.11,876.078,11289.0,0.77,3.0,30778.0,10259.333333333334,54.0,18815.12,348.4281481481481,0.6113171745853753,870.0547368421053,0.052631578024007405,0.3157894736842105,1.0,55,3.1785714285714284,2009,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19879,60,-2332.62,-38.876999999999995,827.225638349894,437.1186666666666,280.595,473.45000000000005,3275.42,0.0,4.0,11947.25,2986.8125,53.0,14279.869999999999,269.4315094339622,1.1952432567163787,437.1186666666666,0.0,0.35,1.0,54,2.9322033898305087,3927,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19881,56,5772.61,103.08232142857142,1361.339642602083,713.3726785714287,310.265,3239.225,4236.0,4.44,6.0,22860.739999999998,3810.123333333333,50.0,17088.13,341.7626,0.7474880515351872,713.3726785714287,0.05357142761479594,0.25,1.0,47,2.8,2863,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19882,52,-10525.91,-202.42134615384614,1097.6032449110783,652.9701923076923,337.015,1997.31,3943.85,0.0,6.0,11714.27,1952.3783333333333,44.0,22240.18,505.45863636363634,1.89855449789884,652.9701923076923,0.03846153772189351,0.2692307692307692,1.0,45,3.411764705882353,2892,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19883,71,8684.29,122.31394366197185,1323.100248949391,621.7257746478873,285.67,513.83,4881.07,0.39,6.0,26413.41,4402.235,65.0,17729.12,272.7556923076923,0.6712166281948746,621.7257746478873,0.08450704106328112,0.23943661971830985,1.0,59,2.5,2346,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19884,81,15999.550000000001,197.52530864197533,1804.6212331442896,747.6141975308642,290.75,505.12,6883.9,0.1,6.0,38278.15,6379.691666666667,75.0,22278.6,297.048,0.582018723460198,747.6141975308642,0.07407407315957934,0.2716049382716049,1.0,63,2.3125,1979,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19886,34,-6064.6900000000005,-178.37323529411765,532.4804951995926,361.8179411764706,289.04,468.12399999999997,1817.65,5.98,2.0,3118.56,1559.28,32.0,9183.25,286.9765625,2.9447084542401916,361.8179411764706,0.0,0.3235294117647059,1.0,33,5.454545454545454,4450,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19888,56,-12154.98,-217.0532142857143,1065.4863720166095,551.7657142857144,278.99,1604.88,4004.72,6.19,3.0,9371.95,3123.9833333333336,53.0,21526.93,406.16849056603775,2.2969531418438045,551.7657142857144,0.017857142538265314,0.21428571428571427,1.0,52,3.1818181818181817,3777,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19889,69,-5239.85,-75.93985507246377,991.4420168496888,554.9497101449275,273.21,2448.836,2840.92,1.38,6.0,16525.84,2754.306666666667,63.0,21765.69,345.4871428571428,1.3170701155694917,554.9497101449275,0.0,0.2608695652173913,1.0,54,2.264705882352941,1828,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19890,90,-11081.03,-123.12255555555556,929.2719960131666,516.7167777777778,301.675,1555.3410000000017,3208.92,9.17,6.0,17711.739999999998,2951.9566666666665,84.0,28792.77,342.7710714285714,1.6256319253994453,516.7167777777778,0.0,0.2777777777777778,1.0,80,2.0,1973,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19891,84,13657.79,162.5927380952381,1733.6986731717461,718.7929761904762,261.44500000000005,510.09900000000005,6718.8,2.22,6.0,37018.2,6169.7,78.0,23360.41,299.4924358974359,0.6310520230418807,718.7929761904762,0.08333333234126986,0.27380952380952384,1.0,70,1.891566265060241,2433,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19892,36,-2355.24,-65.42333333333333,786.9607071294691,409.1688888888889,261.165,471.09000000000003,3235.17,1.6,2.0,6187.42,3093.71,34.0,8542.66,251.25470588235294,1.3806497697940903,409.1688888888889,0.0,0.3333333333333333,1.0,36,4.371428571428571,2316,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19894,90,-47.68999999999971,-0.5298888888888857,1104.9164812409872,526.2218888888889,302.25,489.124,4194.0,0.0,6.0,23656.14,3942.69,78.0,23703.83,303.8952564102564,1.0020159670596296,526.2218888888889,0.04444444395061729,0.2777777777777778,1.0,78,1.797752808988764,1904,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19896,105,-10391.89,-98.97038095238095,1209.8075446524253,588.7640952380953,271.73,1394.8500000000117,4626.67,1.92,6.0,25714.17,4285.695,99.0,36106.06,364.70767676767673,1.404130874089884,588.7640952380953,0.05714285659863946,0.24761904761904763,1.0,91,1.8461538461538463,3007,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19899,54,57202.72,1059.3096296296296,3835.539966481787,1555.3574074074074,274.84000000000003,7576.8260000000255,12598.87,2.59,6.0,70596.01,11766.001666666665,48.0,13393.289999999999,279.02687499999996,0.18971737920897064,1555.3574074074074,0.11111110905349798,0.25925925925925924,1.0,46,3.452830188679245,3166,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19900,69,11368.050000000001,164.75434782608698,1667.8638255631047,766.1592753623188,296.74,2241.322000000002,5809.92,1.78,6.0,32116.52,5352.753333333333,63.0,20748.47,329.34079365079367,0.6460373041460894,766.1592753623188,0.086956520478891,0.2608695652173913,1.0,63,2.5588235294117645,1344,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19901,100,-8454.29,-84.5429,1482.3423162904176,705.1329000000001,325.775,1575.089000000003,5742.5,2.05,6.0,31029.5,5171.583333333333,94.0,39483.79,420.0403191489362,1.2724597559976003,705.1329000000001,0.0699999993,0.26,1.0,91,1.7575757575757576,2255,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19904,66,-1498.5700000000002,-22.705606060606062,1319.619224020124,702.3877272727273,307.135,2821.95,4010.63,3.95,6.0,22429.510000000002,3738.251666666667,60.0,23928.08,398.8013333333334,1.066812426973803,702.3877272727273,0.04545454476584023,0.2727272727272727,1.0,61,2.923076923076923,2490,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19905,41,-6949.14,-169.49121951219513,784.5792814024442,381.73317073170733,265.92,470.71,4350.96,2.29,1.0,4350.96,4350.96,40.0,11300.1,282.5025,2.5971509729813302,381.73317073170733,0.024390243307555043,0.3170731707317073,1.0,40,4.15,2350,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19906,74,-13851.91,-187.18797297297297,1013.7478313406594,601.0649999999999,305.96500000000003,2445.1290000000004,3345.14,0.0,6.0,15313.45,2552.241666666667,65.0,29165.36,448.69784615384617,1.9045584109456353,601.0649999999999,0.0,0.32432432432432434,1.0,66,2.5342465753424657,3622,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19909,41,20370.719999999998,496.8468292682926,2066.273236618815,950.88,315.36,5521.8,6797.4,1.37,5.0,29678.399999999998,5935.679999999999,36.0,9307.68,258.5466666666667,0.3136179847864569,950.88,0.12195121653777521,0.34146341463414637,1.0,33,3.75,3142,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19910,58,-14373.27,-247.815,981.8553009057225,539.4632758620689,253.285,1415.6100000000054,3544.76,2.24,3.0,8457.8,2819.2666666666664,55.0,22831.07,415.1103636363636,2.699410011740712,539.4632758620689,0.0,0.3620689655172414,1.0,54,3.192982456140351,2620,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19911,79,2129.58,26.95670886075949,1152.550578421528,564.0430379746836,300.17,767.3740000000037,4051.12,0.0,6.0,23344.489999999998,3890.748333333333,68.0,21214.91,311.9839705882353,0.9087759038253235,564.0430379746836,0.06329113843935268,0.2911392405063291,1.0,67,2.269230769230769,2828,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19912,82,29350.27,357.9301219512195,2566.5924874819434,1001.5208536585367,291.81,2186.4390000000103,10283.58,3.59,6.0,55737.490000000005,9289.581666666667,76.0,26387.22,347.20026315789477,0.47341959603000744,1001.5208536585367,0.07317073081499109,0.3048780487804878,1.0,71,2.271604938271605,3380,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19913,44,7957.820000000001,180.85954545454547,1739.489517478732,940.905,282.89,3916.397,4569.1,1.96,6.0,24678.82,4113.136666666666,38.0,16721.0,440.0263157894737,0.6775445503197663,940.905,0.1590909054752067,0.2727272727272727,1.0,41,4.023255813953488,2070,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19914,101,-6081.510000000001,-60.21297029702971,1220.031936093924,596.3993069306931,309.91,639.17,5100.33,1.31,6.0,27077.41,4512.901666666667,95.0,33158.92,349.0412631578947,1.2245971826247561,596.3993069306931,0.059405940005881785,0.27722772277227725,1.0,90,1.72,3780,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19918,45,-5346.71,-118.81577777777778,1364.4617182918837,588.742,241.72,448.2700000000002,5296.42,1.8,2.0,10573.34,5286.67,43.0,15920.05,370.23372093023255,1.5056784325950285,588.742,0.06666666518518523,0.3111111111111111,1.0,44,4.0227272727272725,2066,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19920,101,-5443.72,-53.89821782178218,1236.5482175324955,577.6851485148514,276.35,552.38,4786.25,0.59,6.0,26451.239999999998,4408.54,95.0,31894.96,335.73642105263156,1.205802071993381,577.6851485148514,0.06930693000686208,0.2871287128712871,1.0,90,1.7,2438,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19921,84,5961.6900000000005,70.97250000000001,1463.1209835669486,650.4679761904762,270.33500000000004,867.3180000000006,5613.0,3.0,6.0,30300.5,5050.083333333333,78.0,24338.81,312.0360256410257,0.8032478011648901,650.4679761904762,0.08333333234126986,0.27380952380952384,1.0,74,2.1325301204819276,1157,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19922,67,59371.73,886.1452238805971,3978.8523635204156,1506.7150746268658,287.23,2571.195999999997,14393.04,2.13,6.0,80160.82,13360.136666666667,61.0,20789.09,340.80475409836066,0.2593422821740179,1506.7150746268658,0.10447761038093119,0.31343283582089554,1.0,58,2.696969696969697,3404,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19923,25,42288.53,1691.5412,4195.1048962722825,2257.7388,327.25,9905.800000000001,10335.0,4.11,5.0,49366.0,9873.2,20.0,7077.47,353.87350000000004,0.1433672973272421,2257.7388,0.19999999200000032,0.36,1.0,22,6.458333333333333,2361,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19924,82,17312.6,211.12926829268292,2020.1404678881759,833.3560975609756,296.72,514.2650000000001,7659.4,1.45,6.0,42823.9,7137.316666666667,76.0,25511.3,335.675,0.5957257512604941,833.3560975609756,0.08536585261748961,0.32926829268292684,1.0,58,1.9876543209876543,3496,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19926,77,14176.07,184.10480519480518,1773.1133792633393,755.4255844155845,253.61,1033.0540000000058,6350.75,5.77,6.0,36171.92,6028.653333333333,71.0,21995.85,309.8007042253521,0.6080918568710731,755.4255844155845,0.09090908972845338,0.2987012987012987,1.0,69,2.3684210526315788,2866,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19927,37,-7620.22,-205.9518918918919,1067.1102927554653,488.42756756756756,299.5,484.48599999999993,5225.8,3.43,1.0,5225.8,5225.8,36.0,12846.02,356.8338888888889,2.45819204668028,488.42756756756756,0.027027026296566857,0.21621621621621623,1.0,33,4.916666666666667,1336,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19928,78,-1932.4300000000003,-24.774743589743593,1278.4795324791535,625.9644871794873,282.04499999999996,2113.315999999995,4361.2,0.68,6.0,23446.4,3907.7333333333336,72.0,25378.829999999998,352.48375,1.0824190493601396,625.9644871794873,0.08974358859303092,0.2692307692307692,1.0,68,2.311688311688312,2552,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19929,53,3490.21,65.85301886792453,1195.6383533487053,662.6828301886793,266.06,2669.966000000001,3432.0,5.74,6.0,19306.2,3217.7000000000003,47.0,15815.99,336.5104255319149,0.8192181785737629,662.6828301886793,0.0,0.2641509433962264,1.0,46,3.3461538461538463,3165,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19930,119,90910.25,763.9516806722689,5396.561223790967,1644.4180672268908,309.58,1676.696000000001,25087.5,1.25,6.0,143298.0,23883.0,113.0,52387.75,463.60840707964604,0.36558605144268874,1644.4180672268908,0.05882352891744934,0.29411764705882354,1.0,109,1.4576271186440677,1892,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19932,47,2417.98,51.446382978723406,1358.3879420177586,598.3408510638297,273.44,803.7699999999991,5693.0,0.64,3.0,15270.0,5090.0,44.0,12852.02,292.09136363636367,0.8416516043980582,598.3408510638297,0.06382978587596201,0.3829787234042553,1.0,45,3.3043478260869565,2895,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19933,79,-8635.72,-109.31291139240506,662.4282686027062,407.0751898734177,298.85,583.998000000001,2322.93,3.5,6.0,11761.61,1960.2683333333334,73.0,20397.329999999998,279.4154794520548,1.7342294123224429,407.0751898734177,0.0,0.3037974683544304,1.0,48,1.9871794871794872,2649,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19934,59,-2711.850000000001,-45.96355932203391,505.10293292304067,326.8720338983051,221.13,734.1520000000017,1530.53,1.13,6.0,8286.8,1381.1333333333332,53.0,10998.65,207.52169811320755,1.3272493602684692,326.8720338983051,0.0,0.3220338983050847,1.0,52,2.7758620689655173,1814,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
19935,26,19649.68,755.756923076923,3104.2968262945083,1357.16,394.07,4494.1050000000005,9949.5,56.94,3.0,27467.92,9155.973333333333,23.0,7818.24,339.92347826086956,0.2846316721366368,1357.16,0.11538461094674572,0.15384615384615385,1.0,24,7.2,1399,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,,
