id,total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,income_expense_ratio,avg_income,income_std,expense_std,big_income_count,big_income_ratio,min_balance,final_balance,negative_balance_count,negative_balance_ratio,label
23192,24500.37,19011.39,5488.98,72,6,78,181,0.430939226519337,6568,1.2887206037386683,340.28291666666667,498.3244503232455,233.0018687264117,3,0.041666666666666664,-3722.1400000000003,5488.979999999998,21.0,0.2692307692307692,0
10211,17745.36,42159.85,-24414.489999999998,58,6,64,151,0.423841059602649,6417,0.4209066208627188,305.9544827586207,460.7294970742477,627.6019175374361,1,0.017241379310344827,-25519.159999999996,-24414.48999999999,63.0,0.984375,1
3822,10338.630000000001,14674.01,-4335.379999999999,37,3,40,187,0.21390374331550802,6593,0.704553833566656,279.42243243243246,261.8708640448295,251.78301657048542,1,0.02702702702702703,-10072.15,-4335.379999999998,39.0,0.975,0
3823,10208.27,5228.27,4980.0,26,1,27,160,0.16875,7139,1.9525139287082505,392.62576923076927,805.3403335890887,0.0,2,0.07692307692307693,299.38,4979.999999999999,0.0,0.0,1
16682,26916.760000000002,32674.010000000002,-5757.25,54,6,60,189,0.31746031746031744,7292,0.8237972626921581,498.45851851851853,761.4884080818608,318.36874987452313,3,0.05555555555555555,-10143.999999999998,-5757.249999999998,58.0,0.9666666666666667,0
10212,34776.299999999996,26287.81,8488.489999999994,81,6,87,155,0.5612903225806452,7509,1.3229059400032597,429.33703703703696,692.724394357966,303.22021709751914,5,0.06172839506172839,-8376.72,8488.490000000002,28.0,0.3218390804597701,0
16684,24946.58,48543.75,-23597.17,72,6,78,155,0.5032258064516129,7874,0.5138989056157817,346.4802777777778,386.1660703287656,482.56908184217525,1,0.013888888888888888,-31585.370000000003,-23597.17000000001,75.0,0.9615384615384616,0
3824,39879.86,41601.33,-1721.4700000000012,81,6,87,189,0.4603174603174603,7079,0.9586198325640402,492.34395061728395,731.7584779124171,342.3055291256628,7,0.08641975308641975,-12273.02,-1721.470000000003,51.0,0.5862068965517241,0
3825,16001.470000000001,37635.0,-21633.53,55,6,61,159,0.3836477987421384,6743,0.4251752358064256,290.9358181818182,292.9915646345529,376.3065718267489,0,0.0,-21633.530000000006,-21633.530000000006,59.0,0.9672131147540983,0
10214,14179.400000000003,38851.08,-24671.68,30,4,34,179,0.18994413407821228,7089,0.3649679751408464,472.64666666666676,667.0174035331403,761.2352679691087,1,0.03333333333333333,-28351.05,-24671.679999999997,30.0,0.8823529411764706,0
23195,40082.68,44234.119999999995,-4151.439999999995,79,6,85,180,0.4722222222222222,5742,0.9061484663670003,507.3756962025316,850.7876199322353,316.84042322069126,7,0.08860759493670886,-16361.380000000001,-4151.439999999999,81.0,0.9529411764705882,0
10215,33946.32000000001,30825.56,3120.7600000000057,87,6,93,185,0.5027027027027027,6322,1.1012393610659066,390.18758620689664,523.0320576483116,361.64258176639913,3,0.034482758620689655,-12131.14,3120.7600000000007,67.0,0.7204301075268817,0
23196,25299.649999999998,43861.4,-18561.750000000004,81,6,87,190,0.45789473684210524,7078,0.5768089937718173,312.3413580246913,276.742732690278,578.2150954676528,1,0.012345679012345678,-21773.170000000002,-18561.750000000004,84.0,0.9655172413793104,0
3826,25947.690000000002,15816.720000000001,10130.970000000001,60,6,66,182,0.3626373626373626,6690,1.64052281372873,432.46150000000006,757.4917674303996,216.7452026689402,4,0.06666666666666667,-3720.2999999999997,10130.970000000001,32.0,0.48484848484848486,0
10216,5124.26,14692.989999999998,-9568.729999999998,29,5,34,189,0.17989417989417988,6865,0.3487554268839253,176.69862068965517,123.03099187731223,206.5990135988069,0,0.0,-10350.34,-9568.730000000001,32.0,0.9411764705882353,0
23197,21471.350000000002,48129.57,-26658.219999999998,56,6,62,187,0.3315508021390374,7020,0.446115558471723,383.4169642857143,494.67033175979344,480.33915263072225,1,0.017857142857142856,-30306.78,-26658.22,60.0,0.967741935483871,0
16686,20419.85,28688.0,-8268.150000000001,63,6,69,157,0.4394904458598726,6900,0.7117906441469677,324.1246031746031,433.0193869042362,303.55880660370684,2,0.031746031746031744,-16580.550000000003,-8268.149999999998,67.0,0.9710144927536232,0
16688,32878.76,38338.75,-5459.989999999998,76,6,82,179,0.4581005586592179,6259,0.8575856020121265,432.6152631578948,586.8172636780522,441.43481305473256,5,0.06578947368421052,-11132.57,-5459.99,81.0,0.9878048780487805,1
3828,20239.379999999997,25384.17,-5144.790000000001,57,6,63,169,0.3727810650887574,5570,0.7973228984521722,355.0768421052631,496.2961329443984,323.8276373474012,2,0.03508771929824561,-12808.92,-5144.790000000003,62.0,0.9841269841269841,1
16690,45792.33,42275.33,3517.0,108,6,114,170,0.6705882352941176,6726,1.0831927272694692,424.0030555555556,641.0471735458608,498.20819938723076,5,0.046296296296296294,-16164.72,3517.0000000000027,83.0,0.7280701754385965,0
3829,25241.87,44165.670000000006,-18923.800000000007,48,6,54,155,0.34838709677419355,6658,0.5715269348212869,525.8722916666667,777.9106932340164,304.68020327878213,3,0.0625,-27370.899999999994,-18923.8,53.0,0.9814814814814815,0
10217,18869.820000000003,25075.36,-6205.539999999997,55,3,58,188,0.30851063829787234,7170,0.7525243904473347,343.0876363636364,448.8656645200772,445.63539180964267,1,0.01818181818181818,-10593.85,-6205.539999999999,55.0,0.9482758620689655,0
23198,18883.800000000003,32534.850000000002,-13651.05,50,6,56,180,0.3111111111111111,6874,0.5804176137102087,377.67600000000004,488.9198995411691,451.4953596550023,1,0.02,-14891.35,-13651.050000000003,41.0,0.7321428571428571,0
23199,9252.74,15008.8,-5756.0599999999995,37,2,39,183,0.21311475409836064,7601,0.616487660531389,250.07405405405405,139.8962112793993,164.6144586602284,0,0.0,-6956.14,-5756.06,28.0,0.717948717948718,0
10218,30610.960000000003,50380.08,-19769.12,84,6,90,171,0.5263157894736842,6664,0.6076004642984371,364.41619047619054,570.518323247568,542.7336135158757,2,0.023809523809523808,-30425.94,-19769.119999999995,90.0,1.0,0
16691,16010.01,41218.33,-25208.32,45,5,50,179,0.27932960893854747,5585,0.38841966667770333,355.778,381.7528522879692,487.81832968841996,1,0.022222222222222223,-28041.1,-25208.320000000003,47.0,0.94,1
16692,17673.17,28207.920000000002,-10534.750000000004,49,6,55,184,0.29891304347826086,6901,0.6265321937730065,360.67693877551017,460.9693355320398,324.4666832819664,1,0.02040816326530612,-12173.080000000002,-10534.750000000002,53.0,0.9636363636363636,0
10220,31387.190000000006,78535.0,-47147.81,84,6,90,152,0.5921052631578947,6781,0.39965862353855414,373.6570238095239,436.8739370231094,1132.9109813514328,1,0.011904761904761904,-61945.85,-47147.810000000005,88.0,0.9777777777777777,0
23201,9964.120000000003,7041.25,2922.8700000000026,28,1,29,183,0.15846994535519127,7328,1.4151066925027367,355.8614285714287,320.2251681032777,0.0,1,0.03571428571428571,-635.3199999999988,2922.8700000000017,3.0,0.10344827586206896,0
23202,24885.800000000003,48303.48,-23417.68,78,6,84,169,0.4970414201183432,6422,0.5151968346687403,319.048717948718,465.37838136562686,621.7908520073288,2,0.02564102564102564,-31230.34000000001,-23417.680000000008,83.0,0.9880952380952381,0
23203,21034.120000000003,13478.48,7555.640000000003,56,2,58,188,0.30851063829787234,7292,1.5605706280262635,375.60928571428576,506.1069774405663,199.41825443023043,1,0.017857142857142856,497.2300000000005,7555.640000000002,0.0,0.0,0
10221,20346.92,41334.0,-20987.08,75,6,81,183,0.4426229508196721,7267,0.4922562539194789,271.29226666666665,263.8714767036517,379.033469076281,2,0.02666666666666667,-25821.409999999996,-20987.080000000005,80.0,0.9876543209876543,1
23205,22827.32,20565.0,2262.3199999999997,88,6,94,175,0.5371428571428571,6963,1.1100082664181858,259.4013636363636,399.73006722549167,235.30567923448,1,0.011363636363636364,-3744.7900000000004,2262.32,31.0,0.32978723404255317,1
10222,24908.75,34383.8,-9475.050000000003,64,6,70,179,0.39106145251396646,6144,0.7244327270189905,389.19921875,487.976914940915,308.3378028504886,2,0.03125,-14109.059999999998,-9475.049999999996,67.0,0.9571428571428572,1
16693,15808.029999999999,30779.37,-14971.34,41,4,45,169,0.26627218934911245,6210,0.5135917336672715,385.5617073170731,367.9986615865772,663.6476438279076,0,0.0,-21586.489999999998,-14971.339999999998,45.0,1.0,0
23207,30356.55,79837.5,-49480.95,72,6,78,176,0.4431818181818182,5654,0.38022921558941314,421.61875,630.9716451697926,833.52302007803,2,0.027777777777777776,-57059.20000000001,-49480.95000000002,77.0,0.9871794871794872,0
3832,21594.33,53834.0,-32239.67,67,5,72,172,0.4186046511627907,6902,0.4011280974774097,322.3034328358209,307.97655925436646,718.9358107647719,1,0.014925373134328358,-34101.229999999996,-32239.669999999995,71.0,0.9861111111111112,0
10224,22528.0,34787.51,-12259.510000000002,68,4,72,190,0.37894736842105264,6772,0.647588746632122,331.29411764705884,296.20286982109855,258.536404061401,1,0.014705882352941176,-14931.850000000002,-12259.510000000002,71.0,0.9861111111111112,0
3833,31142.51,42585.09,-11442.579999999998,91,6,97,184,0.5271739130434783,7419,0.7313007909404137,342.2253846153846,501.44652479558835,426.63521334976565,3,0.03296703296703297,-16270.68,-11442.579999999996,95.0,0.979381443298969,0
3834,16087.33,36124.36,-20037.03,59,6,65,174,0.3735632183908046,5718,0.44533190344561585,272.66661016949155,249.93861396426902,219.25651813952229,0,0.0,-23258.48,-20037.029999999995,64.0,0.9846153846153847,0
16695,21206.670000000002,38157.3,-16950.63,55,4,59,180,0.3277777777777778,7423,0.555769669223038,385.5758181818182,539.1826800049995,529.0047471431615,2,0.03636363636363636,-17471.299999999996,-16950.629999999994,31.0,0.5254237288135594,0
10225,34714.99999999999,132957.12,-98242.12,85,6,91,193,0.47150259067357514,6831,0.2610992175502816,408.41176470588226,573.6192778651318,1723.1770879744195,1,0.011764705882352941,-103307.42999999996,-98242.11999999995,89.0,0.978021978021978,0
23208,35212.799999999996,44267.99,-9055.190000000002,70,6,76,169,0.44970414201183434,5656,0.7954460999743731,503.03999999999996,685.6553559303259,538.8176926351497,4,0.05714285714285714,-12026.049999999997,-9055.189999999999,72.0,0.9473684210526315,0
23209,30640.57,21266.02,9374.55,80,6,86,175,0.49142857142857144,6777,1.4408229653954607,383.007125,665.016780287371,205.98113123940905,4,0.05,-3541.69,9374.549999999997,12.0,0.13953488372093023,0
3835,38276.10999999999,42350.66,-4074.55000000001,68,6,74,183,0.40437158469945356,7024,0.9037901652322821,562.8839705882352,815.2169938452881,460.42586728665304,5,0.07352941176470588,-10955.61,-4074.5499999999993,40.0,0.5405405405405406,1
3836,14819.449999999999,57535.88,-42716.43,42,5,47,152,0.3092105263157895,7017,0.2575688422553445,352.8440476190476,547.0718048472494,921.4571047151355,1,0.023809523809523808,-43386.95,-42716.42999999999,47.0,1.0,0
23210,10133.279999999999,13473.17,-3339.8900000000012,37,3,40,170,0.23529411764705882,6438,0.7521080784438918,273.8724324324324,228.92917752980827,102.80641289984467,1,0.02702702702702703,-6168.889999999999,-3339.8899999999985,25.0,0.625,0
23211,10959.759999999998,20019.17,-9059.41,30,5,35,147,0.23809523809523808,5761,0.5474632564413278,365.3253333333333,517.0400377996042,286.9552747903408,1,0.03333333333333333,-9533.679999999998,-9059.410000000002,33.0,0.9428571428571428,1
10227,17439.769999999997,40022.66,-22582.890000000007,65,6,71,155,0.45806451612903226,7509,0.43574739908752314,268.3041538461538,205.37549198733151,386.27655800820565,0,0.0,-23458.939999999995,-22582.89,70.0,0.9859154929577465,0
10228,20885.959999999995,48263.950000000004,-27377.99000000001,70,6,76,190,0.4,7898,0.4327445225591202,298.37085714285706,412.2424146646364,607.4784864475998,1,0.014285714285714285,-33279.94,-27377.99000000001,74.0,0.9736842105263158,0
3837,29321.839999999997,78661.7,-49339.86,73,6,79,174,0.4540229885057471,6174,0.3727587885797948,401.66904109589035,537.023441416678,645.839904052596,2,0.0273972602739726,-55058.429999999986,-49339.85999999999,78.0,0.9873417721518988,0
3838,30792.69,31531.65,-738.9600000000028,63,6,69,169,0.40828402366863903,6088,0.9765644994481237,488.7728571428571,716.9485735829822,400.83168321628483,3,0.047619047619047616,-10811.95,-738.960000000001,48.0,0.6956521739130435,0
3839,43491.64,42153.99,1337.6500000000015,106,6,112,178,0.6292134831460674,6140,1.0317324646840849,410.29849056603774,627.7529614590097,423.3185399081878,5,0.04716981132075472,-6157.08,1337.6499999999999,45.0,0.4017857142857143,0
16698,26460.57,31178.56,-4717.990000000002,87,6,93,183,0.5081967213114754,7055,0.8486783866590156,304.1444827586207,463.44084167703926,274.64676962721893,2,0.022988505747126436,-12839.3,-4717.989999999996,52.0,0.5591397849462365,0
23214,22494.690000000002,69741.0,-47246.31,55,6,61,161,0.37888198757763975,5547,0.3225461349805345,408.9943636363637,453.7533509100374,844.725874541558,0,0.0,-48108.69999999999,-47246.30999999999,59.0,0.9672131147540983,0
16699,24626.819999999996,53602.490000000005,-28975.67000000001,78,6,84,174,0.4827586206896552,7240,0.45943425388523107,315.7284615384615,475.5401375389772,688.6659422511517,2,0.02564102564102564,-39409.46000000001,-28975.67000000001,83.0,0.9880952380952381,0
16700,28555.099999999995,44200.72,-15645.620000000006,76,6,82,192,0.4270833333333333,6801,0.6460324628049942,375.7249999999999,437.5642433151959,432.99740468814207,2,0.02631578947368421,-20124.4,-15645.619999999995,80.0,0.975609756097561,0
10229,28230.24,22599.46,5630.7800000000025,85,6,91,178,0.5112359550561798,7144,1.249155510740117,332.1204705882353,370.5110892367393,309.0249970903108,3,0.03529411764705882,-3689.68,5630.780000000002,39.0,0.42857142857142855,0
10230,24648.890000000003,58770.0,-34121.11,60,6,66,172,0.38372093023255816,5720,0.4194127956368996,410.8148333333334,540.1017836795858,759.8360349443819,1,0.016666666666666666,-41532.26999999999,-34121.110000000015,65.0,0.9848484848484849,1
23217,18970.78,23391.38,-4420.600000000002,57,6,63,179,0.35195530726256985,6967,0.8110158528136853,332.82070175438594,481.7461950582176,256.7940786440892,1,0.017543859649122806,-9014.75,-4420.6,61.0,0.9682539682539683,1
23218,13494.05,49810.84,-36316.78999999999,40,4,44,181,0.2430939226519337,7603,0.27090589116202607,337.35125,310.76120699049994,669.4767108720064,0,0.0,-38495.659999999996,-36316.789999999986,35.0,0.7954545454545454,0
16703,18746.97,27813.69,-9066.719999999998,51,4,55,177,0.3107344632768362,6719,0.6740195205787504,367.58764705882356,495.30974130775274,341.97579167488817,2,0.0392156862745098,-18297.69,-9066.719999999998,55.0,1.0,0
3840,25940.239999999998,26629.65,-689.4100000000035,60,6,66,178,0.3707865168539326,6352,0.9741111880563915,432.3373333333333,716.3897926712913,321.77617026436246,4,0.06666666666666667,-6384.6,-689.4100000000005,60.0,0.9090909090909091,1
23220,15505.810000000001,14550.220000000001,955.5900000000001,34,2,36,166,0.21686746987951808,7332,1.0656752955580275,456.0532352941177,822.314981436722,17.875659428395743,2,0.058823529411764705,-7262.47,955.5899999999993,17.0,0.4722222222222222,0
16704,9934.07,22445.34,-12511.27,29,3,32,151,0.2119205298013245,6876,0.44258941943215874,342.55413793103446,296.5197604535132,214.52063140872957,0,0.0,-15240.690000000002,-12511.270000000002,26.0,0.8125,0
23221,10444.429999999997,7953.17,2491.2599999999966,37,1,38,166,0.2289156626506024,7512,1.3132411351306152,282.2818918918918,156.3025428071725,0.0,0,0.0,-5893.67,2491.2599999999998,21.0,0.5526315789473685,1
3841,30333.16,36557.5,-6224.34,56,6,62,181,0.3425414364640884,6807,0.8297383573595093,541.6635714285715,866.2767929256553,495.7475988713074,5,0.08928571428571429,-11028.86,-6224.340000000002,54.0,0.8709677419354839,0
23223,28235.429999999993,17420.36,10815.069999999992,63,6,69,186,0.3709677419354839,7264,1.620829305386293,448.18142857142846,661.9920035450608,173.4767633623209,4,0.06349206349206349,-220.67999999999938,10815.070000000002,1.0,0.014492753623188406,0
23224,25677.370000000003,64875.0,-39197.63,67,6,73,189,0.3862433862433862,6988,0.3957976107838798,383.244328358209,611.9806610833975,755.0476153197231,2,0.029850746268656716,-39614.36999999999,-39197.62999999999,71.0,0.9726027397260274,0
16706,16588.1,40288.67,-23700.57,50,6,56,155,0.36129032258064514,6778,0.4117311392902339,331.76199999999994,589.2602141980526,502.7673083809911,1,0.02,-25904.09,-23700.570000000003,54.0,0.9642857142857143,0
23225,27397.63,64949.990000000005,-37552.36,64,6,70,171,0.4093567251461988,6111,0.42182654684901677,428.08796875,492.31788003338903,1025.9556513888244,1,0.015625,-44293.05,-37552.36000000001,70.0,1.0,0
16707,29608.159999999996,49284.66000000001,-19676.500000000015,72,6,78,157,0.4968152866242038,7021,0.6007581263500495,411.2244444444444,581.8541801543298,730.9079087819478,2,0.027777777777777776,-26528.22,-19676.500000000004,77.0,0.9871794871794872,0
16708,42220.490000000005,19138.86,23081.630000000005,100,6,106,157,0.6751592356687898,5835,2.206008612727926,422.20490000000007,729.9315541933097,228.82700155357531,7,0.07,-2476.0599999999995,23081.629999999997,10.0,0.09433962264150944,0
10235,14343.109999999999,28795.160000000003,-14452.050000000005,54,4,58,155,0.3741935483870968,6778,0.4981083626380923,265.6131481481481,390.77809092921206,316.0422172221089,1,0.018518518518518517,-17417.04,-14452.050000000001,51.0,0.8793103448275862,0
10236,19261.240000000005,31103.0,-11841.759999999995,46,6,52,185,0.2810810810810811,7265,0.6192727389441769,418.7226086956523,572.3744950193004,485.13489532981094,3,0.06521739130434782,-15234.570000000003,-11841.760000000002,50.0,0.9615384615384616,0
10237,34105.810000000005,26857.999999999996,7247.810000000009,93,6,99,178,0.5561797752808989,5530,1.269856653463778,366.7291397849463,570.4991496900568,371.0801765476926,5,0.053763440860215055,-3480.06,7247.810000000001,13.0,0.13131313131313133,0
23226,26918.809999999998,52727.89,-25809.08,84,6,90,175,0.5142857142857142,6199,0.5105231785206932,320.46202380952377,294.5086771637985,537.6580894366481,1,0.011904761904761904,-28580.430000000004,-25809.08,89.0,0.9888888888888889,0
23227,33760.85,32744.84,1016.0099999999984,64,6,70,181,0.3867403314917127,5256,1.0310280947767334,527.51328125,965.0773538534661,409.1268054120466,6,0.09375,-8775.519999999999,1016.0100000000011,57.0,0.8142857142857143,0
23229,17125.190000000002,21480.91,-4355.7199999999975,48,3,51,170,0.3,6268,0.7972283296751755,356.7747916666667,569.7188266153364,353.12479810023723,2,0.041666666666666664,-6964.82,-4355.719999999999,39.0,0.7647058823529411,0
3844,33915.78,40821.92999999999,-6906.149999999994,104,6,110,181,0.6077348066298343,5991,0.8308225505057988,326.1132692307692,469.12589756265385,669.1053972506872,3,0.028846153846153848,-16017.26,-6906.1500000000015,90.0,0.8181818181818182,0
16709,9174.660000000002,13961.96,-4787.299999999997,22,3,25,175,0.14285714285714285,7208,0.657118341503835,417.0300000000001,672.8880616099107,418.72944920716213,1,0.045454545454545456,-10123.25,-4787.3,25.0,1.0,0
3845,29386.329999999998,44003.66,-14617.330000000005,81,6,87,184,0.47282608695652173,6443,0.6678155862337856,362.79419753086415,597.0964093843309,539.1840532384715,4,0.04938271604938271,-21497.269999999997,-14617.329999999996,78.0,0.896551724137931,0
16710,17950.670000000002,28218.239999999998,-10267.569999999996,50,6,56,160,0.35,8234,0.6361371226328738,359.01340000000005,686.1545271623202,230.4328500886973,2,0.04,-16197.19,-10267.57,54.0,0.9642857142857143,0
3846,20567.179999999997,78936.02,-58368.84000000001,46,6,52,178,0.29213483146067415,5805,0.2605550672524336,447.1126086956521,511.59513373341434,807.2866176932866,0,0.0,-60903.11,-58368.83999999999,51.0,0.9807692307692307,0
23230,27076.43,54530.670000000006,-27454.240000000005,78,6,84,187,0.44919786096256686,7505,0.49653580268688174,347.13371794871796,494.5340855667037,597.4466992711568,2,0.02564102564102564,-30928.630000000012,-27454.24000000001,82.0,0.9761904761904762,1
23231,10487.08,12814.050000000001,-2326.970000000001,30,3,33,175,0.18857142857142858,6958,0.8184047977947326,349.5693333333333,334.0080164940639,353.91782619698574,1,0.03333333333333333,-5880.75,-2326.97,33.0,1.0,0
16711,14677.53,24114.48,-9436.949999999999,55,6,61,178,0.34269662921348315,6413,0.608660439677378,266.8641818181818,185.59816791172415,193.68811310971046,0,0.0,-11190.19,-9436.95,51.0,0.8360655737704918,0
16712,8371.99,15439.75,-7067.76,40,6,46,189,0.24338624338624337,8722,0.5422361113008801,209.29975,131.15353575470826,179.6594985428454,0,0.0,-8164.84,-7067.76,44.0,0.9565217391304348,0
16713,13005.070000000002,9508.48,3496.590000000002,34,6,40,157,0.25477707006369427,8086,1.3677338542682183,382.50205882352947,713.0021989331532,85.94288956433022,2,0.058823529411764705,-1206.71,3496.5899999999992,9.0,0.225,0
16714,27952.87,14753.55,13199.32,66,4,70,171,0.4093567251461988,6939,1.894653828950005,423.5283333333333,656.1990252626415,280.08666627492283,6,0.09090909090909091,-3845.1,13199.32,4.0,0.05714285714285714,0
16717,28817.899999999994,23389.910000000003,5427.989999999991,71,6,77,166,0.463855421686747,7125,1.2320654503915545,405.8859154929577,657.1155864459625,306.1931918522467,5,0.07042253521126761,-5520.5,5427.989999999999,38.0,0.4935064935064935,0
3849,24344.06,16453.589999999997,7890.470000000005,71,6,77,184,0.41847826086956524,7054,1.4795591721028936,342.87408450704226,404.8715497487266,226.36840457537357,4,0.056338028169014086,-2627.67,7890.470000000001,10.0,0.12987012987012986,0
16718,21013.9,17502.329999999998,3511.5700000000033,69,6,75,180,0.4166666666666667,5342,1.2006344297473175,304.54927536231884,460.8870155673566,117.32335466564197,1,0.014492753623188406,-2513.64,3511.5700000000006,12.0,0.16,0
16719,19769.190000000002,34253.91,-14484.720000000001,72,6,78,180,0.43333333333333335,6296,0.5771367414529571,274.57208333333335,324.45417576113584,533.4490132243194,1,0.013888888888888888,-19368.81,-14484.719999999998,76.0,0.9743589743589743,1
23233,17583.79,36414.57000000001,-18830.780000000006,66,6,72,180,0.4,5962,0.4828778700261219,266.4210606060606,252.65342550999532,318.06084900534364,1,0.015151515151515152,-19083.600000000002,-18830.780000000002,69.0,0.9583333333333334,0
23234,15554.990000000002,9823.16,5731.830000000002,45,6,51,186,0.27419354838709675,6746,1.583501642894598,345.6664444444445,518.4082605882758,84.40785927072588,3,0.06666666666666667,-2225.34,5731.829999999998,7.0,0.13725490196078433,0
16721,10585.46,34946.72,-24361.260000000002,34,6,40,180,0.2222222222222222,6319,0.30290281891110515,311.3370588235294,406.5433846208374,336.82480987401544,1,0.029411764705882353,-31096.91,-24361.259999999995,39.0,0.975,0
3850,13947.99,24449.39,-10501.4,34,5,39,164,0.23780487804878048,6026,0.5704841715654058,410.235,648.8500202724631,213.4660528515015,2,0.058823529411764705,-16399.689999999995,-10501.399999999998,39.0,1.0,0
10239,18080.960000000003,19622.19,-1541.229999999996,52,6,58,180,0.32222222222222224,7362,0.9214547407337585,347.7107692307693,450.2449894936118,253.06940310910764,2,0.038461538461538464,-5202.42,-1541.2299999999989,56.0,0.9655172413793104,0
3851,25279.620000000006,37739.380000000005,-12459.759999999998,79,6,85,179,0.4748603351955307,5682,0.6698472523748444,319.9951898734178,564.6631711048694,398.0025977637165,2,0.02531645569620253,-15497.660000000007,-12459.760000000006,84.0,0.9882352941176471,0
23235,10622.07,22585.5,-11963.43,42,6,48,178,0.2696629213483146,6530,0.47030484158108943,252.90642857142856,136.57922442842607,222.11655219726418,0,0.0,-14050.719999999998,-11963.429999999997,48.0,1.0,1
10240,5214.5199999999995,15814.840000000002,-10600.320000000003,23,5,28,156,0.1794871794871795,7599,0.329723221965589,226.7182608695652,152.56508928835987,274.8460517635282,0,0.0,-11451.63,-10600.32,27.0,0.9642857142857143,1
23236,16532.410000000003,6477.469999999999,10054.940000000004,43,3,46,139,0.33093525179856115,6940,2.552294336746864,384.4746511627908,762.6791271886756,174.77894333509784,4,0.09302325581395349,-333.6200000000001,10054.939999999999,2.0,0.043478260869565216,0
16724,20107.989999999998,41141.34,-21033.35,69,6,75,155,0.4838709677419355,6413,0.488753890843401,291.4201449275362,351.2059963330251,485.1444162308786,2,0.028985507246376812,-22778.190000000002,-21033.350000000002,73.0,0.9733333333333334,0
10243,13585.7,15266.0,-1680.2999999999993,48,6,54,177,0.3050847457627119,6683,0.889931874696061,283.03541666666666,329.3268357620044,114.94386311007068,2,0.041666666666666664,-6816.19,-1680.2999999999993,46.0,0.8518518518518519,0
23237,13572.18,5525.43,8046.75,32,3,35,170,0.20588235294117646,6380,2.4563119969927567,424.130625,731.0301551299195,109.86530981160531,2,0.0625,271.24,8046.749999999998,0.0,0.0,0
3853,26799.819999999996,28275.96,-1476.140000000003,69,6,75,170,0.4411764705882353,6782,0.9477952295537341,388.40318840579704,578.6956310340695,263.2714248831423,4,0.057971014492753624,-13786.5,-1476.1399999999999,74.0,0.9866666666666667,0
3854,17955.18,22941.0,-4985.82,52,6,58,174,0.3333333333333333,5774,0.7826677127944437,345.29192307692307,592.4516444966774,319.9164035806855,3,0.057692307692307696,-8036.88,-4985.82,54.0,0.9310344827586207,0
16726,15939.57,31140.999999999996,-15201.429999999997,47,4,51,176,0.2897727272727273,6293,0.5118515782886918,339.13978723404256,374.96164634294877,454.99550027079,1,0.02127659574468085,-16959.85,-15201.429999999998,50.0,0.9803921568627451,0
3855,25671.679999999997,12364.599999999999,13307.079999999998,59,6,65,179,0.36312849162011174,6073,2.076224058839249,435.113220338983,692.241079026068,164.85146850018256,4,0.06779661016949153,-2766.0,13307.080000000002,14.0,0.2153846153846154,0
16727,25515.550000000007,16003.25,9512.300000000007,79,6,85,174,0.4885057471264368,4652,1.5943980128039996,322.98164556962035,467.28685163543815,120.19665310093566,3,0.0379746835443038,-3530.2,9512.3,34.0,0.4,1
3856,24896.02,18352.530000000002,6543.489999999998,67,4,71,157,0.45222929936305734,6656,1.3565443019923384,371.5823880597015,479.5501088112455,297.525211522766,4,0.05970149253731343,-4120.76,6543.489999999998,22.0,0.30985915492957744,0
16728,37353.48,10411.99,26941.490000000005,77,6,83,187,0.44385026737967914,6959,3.5875447437437473,485.1101298701299,722.859869555958,151.024121704669,9,0.11688311688311688,-1422.4199999999998,26941.49,5.0,0.060240963855421686,0
10244,32512.739999999998,9922.0,22590.739999999998,80,6,86,160,0.5375,5392,3.2768332994076963,406.40925,662.6100600297243,111.29205823717464,4,0.05,-1736.5,22590.739999999994,7.0,0.08139534883720931,0
23238,20366.51,14457.46,5909.049999999999,50,3,53,179,0.29608938547486036,6865,1.4087197888558072,407.3302,677.8945040237998,610.427358604882,3,0.06,-8811.42,5909.049999999999,33.0,0.6226415094339622,0
10245,23163.41,44904.9,-21741.49,81,6,87,182,0.47802197802197804,6136,0.515832570598847,285.96802469135804,264.4961969217126,387.41442502828914,1,0.012345679012345678,-26296.89,-21741.489999999998,86.0,0.9885057471264368,0
10246,30390.429999999997,63002.380000000005,-32611.950000000008,84,6,90,178,0.5056179775280899,6286,0.4823695549202685,361.7908333333333,532.2409292276199,876.271332263396,2,0.023809523809523808,-36268.04,-32611.95,89.0,0.9888888888888889,0
3857,23026.640000000003,17612.280000000002,5414.360000000001,68,6,74,159,0.46540880503144655,6225,1.307419595798646,338.62705882352947,413.92173184036596,229.89521821908346,3,0.04411764705882353,-2929.76,5414.360000000002,17.0,0.22972972972972974,0
16730,25122.960000000003,34228.95,-9105.989999999994,53,6,59,179,0.329608938547486,6783,0.733968176040049,474.01811320754723,668.5822615777146,404.21086743183946,4,0.07547169811320754,-10423.369999999999,-9105.989999999998,57.0,0.9661016949152542,0
16731,25825.829999999998,25716.67,109.15999999999985,58,6,64,186,0.34408602150537637,6776,1.0042447174924185,445.2729310344827,590.4260076375084,200.72202404486328,4,0.06896551724137931,-6202.8099999999995,109.16000000000051,39.0,0.609375,0
