id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level
83206,0,2.0,602210,1,11000,12,19.8,1167523200,0,0,1142640000,1022889600,11,8,11623.0,5856.87,A5
83207,10,8.0,482003,0,29900,36,7.4,1199321356,0,0,1199320409,174789580,29,17,119300.0,38990.0,A2
83208,1,10.0,603004,1,9000,12,11.25,1147478400,0,0,1123113600,1056153600,3,3,3350.0,2472.19,A5
83209,10,8.0,231396,1,9850,36,8.4,1172881298,0,1,1193617453,798077583,14,10,22600.0,7402.0,A3
83210,0,5.0,602707,1,10000,12,17.4,1137628800,0,0,1136764800,1082073600,6,3,3960.0,1911.93,B1
83211,6,8.0,311671,0,17500,36,9.9,1096678452,0,1,1174435202,700706050,15,6,5800.0,3310.0,A3
83212,0,5.0,602802,1,10000,12,21.65,1131321600,0,0,1124755200,1089244800,5,3,3564.0,2631.15,B0
83213,7,10.0,331719,0,26100,36,8.25,1130891771,0,1,1141259288,669171284,43,17,99800.0,22737.0,A2
83214,2,2.0,602902,1,9000,12,18.35,1139184000,0,0,1130976000,1078790400,1,1,1305.0,894.67,B1
83215,10,7.0,181225,0,11050,36,6.5,1114993938,0,0,1114993864,369448419,22,7,68500.0,53712.0,A1
83216,10,10.0,261531,2,9850,36,12.55,1109723130,0,0,1114905902,474684218,15,8,13500.0,8786.0,A4
83217,0,3.0,602204,1,9000,12,23.05,1181260800,0,0,1107475200,1083715200,5,3,2626.0,2549.56,B2
83218,0,9.0,602610,1,11000,12,19.15,1142035200,0,0,1155513600,1081123200,14,5,6992.0,4581.43,A3
83219,9,2.0,231402,1,15950,36,5.9,1143939521,0,0,1143937272,243219237,31,20,59900.0,21905.0,A0
83220,10,4.0,311671,0,10400,36,18.35,1067817934,0,1,1111883630,658716269,28,9,8400.0,5992.0,B3
83221,0,5.0,602605,1,9000,12,7.15,1152921600,0,0,1147737600,1006560000,25,9,12096.0,6341.02,B4
83222,7,8.0,271562,2,21300,60,11.6,1143938450,0,0,1143937737,595642511,36,21,43900.0,35677.0,A5
83223,0,1.0,601503,1,9000,12,24.35,1155254400,0,0,1101081600,1033344000,3,3,2934.0,1764.82,A3
83224,2,1.0,602607,1,12000,12,22.55,1179360000,0,0,1140652800,1055203200,10,6,6697.0,3665.65,C1
83225,7,10.0,131102,1,5200,36,9.95,1154479419,0,0,1193356986,450922038,42,15,3600.0,3218.0,A4
83226,0,10.0,601508,1,11000,12,24.35,1154390400,0,0,1134518400,1032220800,16,7,8673.0,4853.17,C3
83227,0,4.0,602510,1,10000,12,12.05,1188777600,0,0,1105574400,1015977600,6,6,7181.0,4264.73,B0
83228,0,6.0,602507,1,9000,12,9.8,1171584000,0,0,1149638400,1068854400,11,4,2824.0,2468.24,A4
83229,2,7.0,601603,2,9000,12,17.35,1131580800,0,0,1140566400,1021593600,4,2,2385.0,1488.89,A4
83230,0,4.0,601600,1,8000,12,29.85,1141171200,0,0,1127952000,1081468800,3,2,1144.0,796.56,B3
83231,9,0.0,241478,0,33050,60,13.95,1159747464,0,0,1271206678,627177987,40,12,33900.0,13149.0,B2
83232,0,3.0,602903,1,9000,12,18.35,1158019200,0,0,1130976000,1032220800,4,2,3093.0,1609.62,B2
83233,6,9.0,381822,1,11050,36,13.3,1162427179,0,1,1162426422,713925004,17,9,13500.0,13081.0,B1
83234,9,10.0,181269,0,23000,60,12.1,1222905686,0,1,1279931051,900548739,19,11,23800.0,17028.0,A5
83235,0,10.0,602607,1,8000,12,29.5,1140566400,0,0,1128988800,1056240000,2,2,984.0,796.56,A2
83236,0,10.0,601301,1,8000,12,21.45,1154217600,0,0,1152662400,1010880000,2,1,1416.0,754.64,B2
83237,0,5.0,602700,1,9000,12,11.95,1149292800,0,0,1127606400,1081123200,2,1,1485.0,854.13,A3
83238,0,7.0,602003,1,9000,12,28.5,1180569600,0,0,1102464000,1093910400,8,3,2960.0,1562.89,A4
83239,9,9.0,181270,1,20900,36,15.95,1228178220,1,0,1274835403,908496807,18,9,16600.0,12127.0,B2
83240,6,4.0,181228,1,8900,36,10.6,1194051409,0,0,1194049446,811299240,26,14,24100.0,10707.0,A3
83241,0,3.0,602106,1,12000,12,22.75,1137196800,0,0,1147910400,1026864000,8,3,4590.0,2961.55,A5
83242,0,3.0,601905,1,10000,12,14.3,1174780800,0,0,1126742400,1030060800,14,5,3960.0,3224.64,A5
83243,1,9.0,601405,1,10000,12,27.95,1157068800,0,0,1138752000,1091836800,5,2,2375.0,1803.84,A4
83244,8,10.0,181272,0,5200,36,11.9,1130892150,0,0,1200876325,516585927,28,10,11300.0,1549.0,A5
83245,7,0.0,241454,1,10400,60,19.15,1188778604,0,0,1188779805,727143811,29,18,50800.0,26195.0,B4
83246,0,10.0,602901,1,9000,12,29.7,1161993600,0,0,1152576000,1027296000,2,1,1107.0,818.57,B2
83247,0,1.0,601206,1,9000,12,16.4,1186617600,0,0,1152921600,1020124800,2,2,1098.0,818.57,B1
83248,0,10.0,603007,1,10000,12,7.7,1191110400,0,0,1122854400,1006646400,6,3,4293.0,2658.05,B1
83249,6,0.0,451943,1,10400,36,10.05,1154479834,0,0,1154479941,577153839,18,8,17800.0,10228.0,A4
83250,0,2.0,602710,1,8000,12,19.45,1183420800,0,0,1105488000,1027987200,1,1,1576.0,796.56,B4
83251,0,7.0,602005,1,9000,12,26.2,1166227200,0,0,1126224000,1046304000,8,4,3302.0,2542.13,B2
83252,0,8.0,602906,1,8000,12,23.25,1186531200,0,0,1129507200,1094428800,5,2,1136.0,776.18,C2
83253,1,6.0,602710,1,8000,12,28.25,1161216000,0,0,1107388800,1067126400,2,1,952.0,796.56,A1
83254,8,6.0,181223,1,21300,36,8.45,1172883486,0,1,1258419076,816568426,16,7,22200.0,2410.0,A3
83255,8,0.0,281584,1,7000,36,8.45,1117671472,0,0,1117673856,524537893,20,11,31400.0,26014.0,A2
83256,0,0.0,601404,1,10000,12,6.4,1146441600,0,0,1108684800,1007769600,6,3,4347.0,2652.59,B2
83257,2,10.0,602008,1,7000,12,24.35,1146873600,0,0,1128729600,1063497600,1,1,1288.0,691.87,A1
83258,0,4.0,601607,1,4000,12,15.45,1169078400,0,0,1120435200,1021075200,2,1,704.0,324.01,A3
83259,1,2.0,602609,1,11000,12,21.75,1135814400,0,0,1142640000,1062892800,9,4,6401.0,3666.09,A3
83260,9,8.0,301653,1,7200,36,13.75,1109723763,0,0,1133050458,853373314,24,9,15500.0,6364.0,B0
83261,1,0.0,602303,2,9000,12,24.8,1191196800,0,0,1114128000,1020729600,2,2,2074.0,1663.94,A4
83262,6,10.0,331714,0,10400,60,26.75,1172880454,0,1,1245456798,627178015,21,10,24400.0,7032.0,D5
83263,9,2.0,401852,2,13200,36,6.9,1159749146,0,1,1159747473,511318545,25,11,54100.0,20109.0,A1
83264,9,3.0,371804,0,10400,36,6.35,1141257895,0,0,1141258023,679711832,23,9,21100.0,15211.0,A1
83265,0,6.0,601606,1,10000,12,18.8,1150761600,0,0,1106265600,1040342400,2,1,1980.0,974.22,A3
83266,6,10.0,231396,1,21300,36,6.25,1157156473,0,0,1157155230,577154421,18,6,47600.0,33653.0,A1
83267,0,5.0,601103,1,8000,12,19.95,1148256000,0,0,1119571200,1055548800,2,1,1376.0,743.5,A1
83268,10,10.0,331714,0,11050,36,16.25,1120263103,0,1,1172105475,669168529,22,10,18000.0,6089.0,B3
83269,10,1.0,331714,0,11050,36,10.95,1220313940,0,1,1220316686,997922222,24,15,45700.0,20369.0,A4
83270,2,7.0,601900,1,8000,12,22.95,1148169600,0,0,1126051200,1090368000,1,1,1392.0,772.35,B4
83271,0,4.0,602206,1,10000,12,6.7,1174780800,0,0,1154649600,1006387200,1,1,1620.0,977.33,A5
83272,0,10.0,601503,1,8000,12,17.0,1178668800,0,0,1134604800,1039132800,8,3,1920.0,1450.71,A0
83273,9,4.0,181253,2,15350,36,6.25,1151801419,0,0,1190678498,771726412,11,11,14800.0,9129.0,A1
83274,0,5.0,602700,1,10000,12,28.1,1176508800,0,0,1117238400,1096588800,7,4,4420.0,2535.31,A4
83275,1,10.0,601802,1,9000,12,15.15,1154476800,0,0,1101513600,1053388800,5,2,2635.0,1650.69,B3
83276,0,7.0,601407,1,7000,12,14.2,1174435200,0,0,1145491200,1026259200,1,1,1225.0,691.87,B1
83277,10,10.0,451944,0,11050,36,8.95,1059870343,0,0,1059871054,503540052,22,11,29300.0,18300.0,A2
83278,0,4.0,602506,0,8000,12,12.2,1147219200,0,0,1160524800,1073433600,2,2,1536.0,738.75,E3
83279,7,4.0,311666,1,21300,36,10.5,1186100546,0,0,1186100785,619229336,28,14,41100.0,22635.0,A4
83280,9,10.0,121070,0,23000,60,17.0,1159748597,0,1,1286757026,692929181,28,13,35900.0,6314.0,B4
83281,7,3.0,401860,0,7200,36,10.6,1186100722,0,0,1250900484,619229605,17,9,9600.0,2791.0,A4
83282,2,5.0,601700,1,9000,12,15.65,1162944000,0,0,1141171200,1049414400,2,1,1089.0,818.57,A4
83283,6,,181241,0,7800,36,10.7,1046650942,0,1,1046651110,469414023,23,11,58600.0,23831.0,A3
83284,0,8.0,602701,0,11000,12,7.4,1162598400,0,0,1116720000,1035072000,9,4,4066.0,3712.02,A4
83285,7,10.0,181241,1,5950,36,11.1,1186101185,0,0,1186102002,669169404,24,13,31200.0,8865.0,A4
83286,7,0.0,241458,0,15350,36,11.4,1201997306,0,1,1277166539,856053713,11,6,4900.0,3396.0,A5
83287,0,2.0,601908,1,8000,12,19.65,1160870400,0,0,1155772800,1070150400,4,3,1404.0,1159.38,A2
83288,1,2.0,601701,1,11000,12,15.2,1187222400,0,0,1146787200,1077580800,14,11,13524.0,6856.82,A4
83289,8,10.0,261539,0,10400,36,9.4,1235953745,1,0,1329265658,671849874,19,6,1500.0,232.0,A3
83290,8,10.0,201328,0,11050,36,9.25,1117673317,0,0,1169511613,771728250,28,14,27100.0,6061.0,A3
83291,7,10.0,171203,1,12950,36,11.3,1196642276,1,1,1230339339,629770050,19,7,17600.0,9825.0,A4
83292,0,10.0,601603,1,11000,12,16.65,1132272000,0,0,1123027200,1044835200,2,1,1892.0,1090.91,A3
83293,0,5.0,601400,1,9000,12,5.55,1137196800,0,0,1118275200,1094688000,9,4,2568.0,2312.37,A1
83294,0,10.0,602508,2,8000,12,20.65,1161043200,0,0,1113868800,1046217600,1,1,927.0,736.98,B0
83295,9,10.0,451943,1,5950,36,12.05,1172882780,0,0,1172882680,608688614,32,18,37700.0,6521.0,B0
83296,0,6.0,602310,1,9000,12,19.45,1168214400,0,0,1103414400,1045699200,3,2,1332.0,837.5,B1
83297,6,0.0,532111,1,16500,36,15.9,1212366412,1,0,1251245911,750732083,28,15,47600.0,11595.0,B2
83298,0,4.0,601303,1,9000,12,14.55,1177545600,0,0,1135641600,1030406400,2,1,1791.0,894.27,B1
83299,0,,602301,1,8000,12,14.45,1157760000,0,0,1124582400,1054425600,3,2,1612.0,1257.84,B2
83300,2,10.0,601907,1,7000,12,6.75,1172880000,0,0,1128556800,1048636800,1,1,812.0,666.63,C1
83301,0,10.0,601207,2,10000,12,16.45,1165276800,0,0,1128470400,1026000000,15,8,5536.0,4824.48,A1
83302,10,6.0,191295,0,5950,36,13.5,1230857892,0,1,1230856497,724464552,18,9,12400.0,10186.0,B1
83303,10,1.0,181230,1,3700,36,19.2,1094083358,0,0,1094085301,879639333,13,12,23200.0,13399.0,B4
83304,1,5.0,602305,1,11000,12,18.95,1182816000,0,0,1104451200,1023494400,5,3,5180.0,2789.74,A3
83305,2,10.0,602410,1,9000,12,5.75,1192320000,0,0,1130630400,1031184000,2,1,990.0,837.5,A0
83306,2,5.0,602103,1,9000,12,22.3,1166572800,0,0,1153612800,1011744000,1,1,1188.0,818.57,A0
83307,0,9.0,601502,1,9000,12,17.4,1157155200,0,0,1146355200,1022284800,10,4,3162.0,3089.52,A2
83308,0,10.0,603005,1,11000,12,17.1,1181865600,0,0,1152057600,1030579200,10,4,7800.0,3837.68,A4
83309,9,10.0,231439,0,29900,60,16.95,1183422059,0,0,1230079888,479781177,35,17,29200.0,23639.0,B3
83310,6,,231401,0,3700,36,13.45,1154477378,0,0,1154477403,795401398,17,6,7400.0,5558.0,B1
83311,9,0.0,482004,1,7200,36,14.0,1117671098,0,0,1117672597,932170022,10,7,17000.0,11918.0,B1
83312,0,2.0,602100,1,9000,12,16.05,1140134400,0,0,1142294400,1030233600,4,3,2718.0,1764.82,A5
83313,2,2.0,602504,2,10000,12,9.4,1153008000,0,0,1139097600,1062720000,3,3,3863.0,2084.75,C3
83314,0,10.0,602403,1,9000,12,19.0,1148688000,0,0,1119398400,1075075200,3,3,3328.0,2509.01,B2
83315,0,10.0,601304,2,11000,12,21.65,1172880000,0,0,1113264000,1012003200,13,5,6494.0,3358.69,A4
83316,9,0.0,171191,1,11050,36,9.1,1141259114,0,1,1141259293,453516288,33,16,31100.0,25486.0,A3
83317,0,5.0,602908,1,10000,12,10.65,1164326400,0,0,1110585600,1013731200,2,1,1650.0,926.67,B1
83318,7,0.0,221375,1,12950,60,17.45,1109722930,0,1,1257466861,837478054,39,17,5200.0,1092.0,B3
83319,0,2.0,602205,1,12000,12,17.05,1143504000,0,0,1120089600,1028073600,20,8,9776.0,5146.77,A4
83320,0,3.0,601803,1,10000,12,7.9,1172880000,0,0,1102464000,1049328000,6,5,7955.0,4235.62,A5
83321,6,,171191,0,26100,36,6.9,1151800100,0,0,1164760666,301020752,26,12,37700.0,22465.0,A1
83322,0,6.0,602301,1,11000,12,9.3,1183766400,0,0,1120780800,1095984000,7,3,1495.0,1028.93,A1
83323,0,0.0,601801,1,9000,12,25.35,1165881600,0,0,1150761600,1082678400,1,1,1224.0,874.86,B1
83324,10,5.0,451944,1,2850,36,17.15,1096675916,0,0,1096676479,698285215,11,5,7800.0,3360.0,B2
83325,10,3.0,171191,0,7000,36,6.45,1178150608,0,0,1178151630,776995449,19,7,23500.0,9652.0,A1
83326,0,10.0,601407,2,9000,12,18.5,1175817600,0,0,1105574400,1074038400,3,2,1467.0,818.57,B1
83327,7,6.0,331724,0,10400,60,18.15,1186099552,0,1,1212020510,805942486,17,7,10900.0,8912.0,B3
83328,0,5.0,602303,1,10000,12,26.6,1171152000,0,0,1122422400,1095552000,3,2,1760.0,905.97,B4
83329,0,10.0,601402,2,9000,12,9.75,1159488000,0,0,1138665600,1079913600,2,1,1637.0,818.57,A1
83330,2,0.0,603001,1,9000,12,14.85,1167696000,0,0,1106265600,1066348800,4,3,3080.0,2128.46,A1
83331,1,5.0,602400,1,11000,12,9.05,1152489600,0,0,1122681600,1090195200,5,3,2860.0,2524.88,A2
83332,7,3.0,331720,1,5200,36,13.55,1136160093,0,1,1136162400,982284460,14,6,9700.0,5028.0,B1
83333,2,7.0,602409,1,8000,12,22.35,1192579200,0,0,1135209600,1019088000,8,3,992.0,700.24,A5
83334,0,10.0,601705,1,9000,12,14.15,1192406400,0,0,1150416000,1055548800,2,1,1233.0,882.41,A3
83335,1,10.0,602602,1,9000,12,19.15,1144108800,0,0,1124841600,1098835200,2,2,1938.0,1692.56,A1
83336,10,10.0,131103,0,9850,36,11.65,1091405363,0,1,1091407649,395626075,38,10,31500.0,27197.0,A4
83337,7,1.0,211341,1,15950,60,15.75,1188777750,0,0,1302826987,256437247,26,13,14400.0,5765.0,B2
83338,7,1.0,231393,1,23000,36,11.1,1157155344,0,0,1157156666,661308466,28,13,45700.0,32883.0,A4
83339,9,10.0,131103,0,16500,36,14.0,1151800067,0,0,1151801674,277346155,24,11,34400.0,21721.0,B2
83340,7,10.0,231396,1,15350,36,11.0,1183420881,0,0,1183423155,345776329,27,15,35600.0,15190.0,A4
83341,0,10.0,601408,1,9000,12,16.2,1148169600,0,0,1109808000,1045526400,6,3,2482.0,1657.76,A1
83342,0,4.0,601404,1,3000,12,9.4,1185148800,0,0,1150588800,1062720000,2,1,525.0,275.79,C2
83343,8,9.0,231392,2,2850,36,14.05,1201998011,0,0,1202000229,874368410,35,15,13000.0,9040.0,B1
83344,6,,291617,1,5200,36,12.8,1183424090,0,0,1250815607,524535670,6,6,6400.0,1593.0,B0
83345,8,10.0,121065,1,33050,36,12.65,1154478130,0,0,1216685558,926901980,8,8,20300.0,13277.0,B1
83346,6,5.0,512069,0,21300,36,7.95,1104627467,0,1,1172017452,548210931,38,22,35300.0,6211.0,A2
83347,2,1.0,601706,1,12000,12,24.6,1157328000,0,0,1149465600,1056326400,4,2,1740.0,1173.28,C5
83348,7,5.0,201326,1,12950,60,18.0,1212366314,0,1,1227918207,858471103,14,8,18000.0,13213.0,B3
83349,10,6.0,241455,1,3700,36,21.45,1080864252,0,0,1080864498,784944340,26,10,19700.0,5353.0,C3
83350,0,1.0,601608,0,8000,12,17.4,1147824000,0,0,1128729600,1052870400,2,1,856.0,736.98,B2
83351,0,1.0,601605,1,11000,12,27.3,1185580800,0,0,1154822400,1020556800,3,2,2758.0,1330.86,B1
83352,1,5.0,602410,1,9000,12,22.55,1140825600,0,0,1102723200,1016496000,1,1,1674.0,846.07,A3
83353,8,10.0,281584,0,23000,60,7.95,1159748454,0,1,1245286721,398305915,36,17,32200.0,12011.0,A2
83354,7,0.0,201322,0,33050,36,14.0,1186101257,0,1,1266454471,782266493,31,17,25500.0,5777.0,B1
83355,0,10.0,602210,1,8000,12,10.45,1148688000,0,0,1143244800,1069632000,1,1,848.0,796.56,A1
83356,6,3.0,321692,0,3700,36,13.95,1122944001,0,0,1122943441,679710404,33,10,8600.0,6220.0,B1
83357,4,10.0,602500,1,9000,12,14.55,1159920000,0,0,1131753600,1088467200,1,1,1044.0,837.5,A2
83358,6,2.0,231408,0,33050,36,11.05,1154476853,0,0,1182990445,572057675,35,12,51300.0,26150.0,A4
83359,0,4.0,602106,2,9000,12,5.4,1142553600,0,0,1104364800,1022544000,10,6,3150.0,2498.55,A4
83360,0,10.0,602800,1,10000,12,20.85,1131580800,0,0,1116115200,1081296000,6,3,3712.0,2865.56,B4
83361,8,4.0,311673,0,10400,36,13.5,1241225360,0,0,1280104677,737513365,25,12,14200.0,6472.0,B1
83362,9,1.0,241458,1,15350,36,18.5,1246493969,0,0,1246493161,905905534,20,8,37100.0,24837.0,B3
83363,1,5.0,601400,1,8000,12,11.15,1155340800,0,0,1121472000,1047340800,2,1,992.0,796.56,A4
83364,10,10.0,522082,0,33050,60,19.3,1167696904,0,1,1242866780,708653245,29,7,26200.0,22243.0,C2
83365,0,10.0,602505,1,11000,12,19.85,1145232000,0,0,1132790400,1026950400,1,1,1540.0,1004.63,A0
83366,8,10.0,151162,1,5200,36,12.7,1214958059,0,0,1225325581,1110931883,12,9,8000.0,4534.0,B0
83367,0,10.0,602410,1,8000,12,29.55,1185148800,0,0,1120089600,1092096000,2,1,816.0,736.98,C1
83368,0,0.0,602405,1,6000,12,17.9,1180051200,0,0,1101168000,1071446400,3,2,948.0,551.59,A4
83369,0,10.0,601200,1,10000,12,26.8,1131926400,0,0,1142121600,1055116800,5,4,2987.0,2854.23,B0
83370,1,1.0,603002,1,9000,12,26.9,1154649600,0,0,1112659200,1053561600,4,2,900.0,854.13,B0
83371,8,10.0,101001,0,15950,36,6.65,1107302658,0,0,1107302503,511316146,35,14,86700.0,27715.0,A1
83372,0,10.0,601808,1,10000,12,8.25,1169251200,0,0,1139097600,1010620800,5,2,3306.0,1841.35,B0
83373,1,7.0,602706,1,10000,12,10.0,1181520000,0,0,1159228800,1095292800,7,4,5890.0,3064.12,C5
83374,1,5.0,602009,1,6000,12,24.05,1161820800,0,0,1117411200,1013212800,5,2,888.0,594.58,B4
83375,0,10.0,602301,1,9000,12,25.0,1154304000,0,0,1109462400,1017100800,5,2,999.0,849.65,B1
83376,2,9.0,602300,0,9000,12,13.25,1192406400,0,0,1133222400,1091145600,2,1,1791.0,882.41,B2
83377,0,1.0,601901,1,10000,12,26.15,1149379200,0,0,1124928000,1044230400,3,2,3162.0,1651.74,B1
83378,1,0.0,603001,1,11000,12,9.75,1147305600,0,0,1129334400,1067904000,4,2,1298.0,1074.55,B0
83379,10,10.0,121062,1,15350,36,6.95,1136162343,0,0,1156897666,774317880,15,6,44600.0,12030.0,A1
83380,6,3.0,281583,0,11050,36,15.5,1138839538,0,0,1185495703,669168248,15,10,10000.0,6921.0,B3
83381,9,10.0,231424,1,25500,60,9.4,1233534137,0,0,1368316813,803350056,12,10,32500.0,4535.0,A3
83382,6,0.0,121074,1,3700,36,13.95,1191371855,0,0,1191370092,911177726,24,8,4700.0,4328.0,B1
83383,9,10.0,131114,0,5200,36,7.95,1188780142,0,0,1188780881,790216889,15,4,58100.0,37367.0,A2
83384,10,3.0,241454,1,5200,36,17.1,1217638398,0,0,1246148431,758681253,25,9,8400.0,3830.0,B3
83385,8,10.0,221378,0,9850,36,6.5,1130890767,0,0,1130890028,692931235,31,17,43600.0,14462.0,A1
83386,10,3.0,201322,1,7200,36,11.45,1180829111,0,0,1188608166,966384407,18,11,12100.0,7506.0,A5
83387,0,10.0,601809,1,8000,12,18.35,1154995200,0,0,1110326400,1048636800,1,1,880.0,796.56,A3
83388,1,3.0,601800,1,10000,12,19.65,1133827200,0,0,1119657600,1020211200,3,2,2261.0,1814.01,C1
83389,0,9.0,601400,1,10000,12,29.5,1144886400,0,0,1102896000,1094774400,2,1,1400.0,974.22,A1
83390,8,0.0,291614,1,5200,36,12.75,1154480366,0,0,1154479721,713926392,28,17,11600.0,5223.0,B1
83391,1,3.0,602704,0,9000,12,19.05,1165363200,0,0,1131840000,1061856000,2,2,2214.0,1704.76,A5
83392,9,10.0,181233,1,11050,60,22.5,1194050385,0,1,1194050008,358819648,35,13,22000.0,14398.0,C1
83393,2,6.0,601106,1,9000,12,6.0,1171929600,0,0,1152489600,1043798400,8,3,3060.0,1741.93,A4
83394,6,2.0,241478,2,15950,60,16.3,1170377807,0,0,1227400258,222223916,28,14,20000.0,11615.0,B3
83395,0,3.0,601301,1,8000,12,6.15,1176249600,0,0,1149206400,1020124800,2,2,1464.0,793.19,B3
83396,7,10.0,131114,2,15350,36,9.1,1172882912,0,0,1172881334,895278051,15,13,38700.0,17784.0,A3
83397,10,8.0,291615,2,5950,36,5.3,1178152228,0,1,1268873897,369449485,19,9,27500.0,301.0,A0
83398,10,0.0,241477,1,5950,36,11.5,962497810,0,1,962498750,808617652,11,9,31300.0,10039.0,A4
83399,0,0.0,602905,1,11000,12,9.5,1161129600,0,0,1119657600,1099180800,2,2,2223.0,1827.32,A5
83400,0,3.0,601110,1,11000,12,28.1,1154476800,0,0,1110585600,1023408000,10,5,5781.0,4095.13,A3
83401,0,3.0,601310,1,8000,12,27.8,1145059200,0,0,1130112000,1098489600,1,1,984.0,726.14,A3
83402,0,6.0,601704,1,9000,12,6.5,1190764800,0,0,1141516800,1088380800,3,2,3040.0,1529.37,B4
83403,10,10.0,401859,1,10400,36,14.45,1107303132,0,1,1107303105,805939609,19,11,22000.0,13429.0,B1
83404,9,10.0,141135,1,21300,36,16.05,1099355931,0,0,1156380408,669168262,32,11,11700.0,9005.0,B2
83405,0,10.0,602502,1,9000,12,10.2,1139097600,0,0,1103846400,1079049600,6,3,2814.0,2062.12,A4
83406,8,7.0,201324,0,7000,36,10.95,1212366810,0,0,1290127175,750731682,26,13,26300.0,1338.0,A4
83407,10,2.0,241478,2,33050,60,21.35,1088728928,0,1,1202777239,690336714,31,14,27400.0,13558.0,C2
83408,7,5.0,421895,1,15350,60,14.2,1212367513,0,0,1367887553,961116135,24,7,16600.0,98.0,B1
83409,2,9.0,601600,1,11000,12,6.9,1134345600,0,0,1126310400,1036627200,9,4,5952.0,3058.82,B1
83410,7,10.0,421898,0,7000,36,10.2,1120263727,0,1,1120262457,619230605,31,13,19900.0,12874.0,A3
83411,2,10.0,602109,1,10000,12,24.9,1167523200,0,0,1114646400,1059091200,7,3,4872.0,2800.62,A4
83412,0,7.0,601707,1,10000,12,22.8,1177027200,0,0,1157068800,1090368000,4,2,1640.0,905.97,B0
83413,0,1.0,602510,1,8000,12,12.85,1157760000,0,0,1131408000,1073606400,4,2,1152.0,719.72,A4
83414,9,2.0,321697,0,15350,60,19.1,1107302619,0,1,1198023530,280024110,28,9,8900.0,8002.0,B4
83415,0,10.0,601702,1,10000,12,19.85,1131840000,0,0,1126915200,1030665600,10,4,3762.0,1891.56,B0
83416,1,7.0,601810,1,9000,12,8.85,1175817600,0,0,1154995200,1076630400,5,4,3792.0,2377.96,A5
83417,0,8.0,601507,1,9000,12,26.25,1142380800,0,0,1111968000,1088467200,4,3,2875.0,2267.05,C3
83418,10,10.0,331715,0,33050,36,13.5,1117672821,0,0,1117673029,450923977,36,19,118400.0,55862.0,B1
83419,0,5.0,602604,1,8000,12,14.75,1155513600,0,0,1120953600,1083196800,4,2,1328.0,736.98,A2
83420,0,10.0,601903,1,11000,12,24.75,1174348800,0,0,1133049600,1098144000,6,3,4704.0,2792.09,A0
83421,0,5.0,602403,1,11000,12,15.65,1176076800,0,0,1122768000,1056758400,2,2,4095.0,2092.51,B3
83422,1,8.0,601303,1,10000,12,15.85,1170028800,0,0,1121126400,1070236800,5,3,4160.0,2556.28,B3
83423,10,0.0,401852,1,15950,60,14.1,1067818764,0,0,1210377643,905907372,27,15,13800.0,2077.0,A5
83424,2,10.0,602501,2,10000,12,17.7,1151020800,0,0,1130025600,1011052800,15,7,7168.0,5575.77,C1
83425,10,4.0,141139,0,3700,36,12.95,1178153709,0,1,1178153214,729821510,40,18,17900.0,14212.0,B1
83426,0,,601604,1,9000,12,30.1,1168387200,0,0,1129766400,1023580800,10,4,2975.0,2412.83,B2
83427,7,6.0,401857,0,2850,36,8.2,1151799458,0,1,1195864785,337910422,24,6,2700.0,1718.0,A3
83428,10,1.0,331714,0,33050,60,10.5,1136163248,0,0,1136160345,358819677,34,15,152100.0,51383.0,A4
83429,2,5.0,602102,1,8000,12,23.65,1136246400,0,0,1112918400,1039737600,1,1,1048.0,736.98,B3
83430,0,10.0,602107,1,12000,12,19.6,1139788800,0,0,1118361600,1028332800,2,1,1728.0,1109.27,B0
83431,0,1.0,602106,1,7000,12,23.9,1176854400,0,0,1145923200,1046563200,2,1,868.0,640.6,A3
83432,0,10.0,602104,1,9000,12,10.95,1150934400,0,0,1129680000,1047772800,5,4,1836.0,1675.32,A3
83433,6,9.0,341744,0,15350,36,11.1,1112402540,0,0,1138320615,556158717,15,8,17400.0,11686.0,A3
83434,10,5.0,241451,1,15950,36,9.8,1167698023,0,0,1235090296,627179870,31,15,17000.0,4938.0,A4
83435,0,10.0,601601,2,10000,12,8.65,1188691200,0,0,1100649600,1072051200,4,2,3648.0,1811.94,A1
83436,10,10.0,181236,0,12950,36,14.8,1012610656,0,0,1012611507,603592265,32,10,15500.0,14054.0,B3
83437,0,2.0,603000,1,9000,12,13.95,1192752000,0,0,1110067200,1042502400,6,3,3045.0,2034.02,B2
83438,9,10.0,271557,0,10400,36,8.0,1204418740,0,1,1204418761,550888061,29,15,41600.0,20390.0,A2
83439,0,1.0,601503,1,9000,12,30.25,1188000000,0,0,1110499200,1062288000,1,1,1314.0,837.5,A4
83440,0,10.0,601502,1,8000,12,20.95,1139961600,0,0,1118966400,1094601600,2,1,1040.0,796.56,A3
83441,1,2.0,601304,1,9000,12,5.8,1134172800,0,0,1123027200,1007510400,7,3,2286.0,1725.95,B3
83442,10,10.0,582191,0,20900,36,6.55,1088727507,0,0,1088729893,393035741,27,11,49700.0,26874.0,A1
83443,2,8.0,601903,1,8000,12,13.15,1187222400,0,0,1109548800,1020902400,1,1,1455.0,749.47,A2
83444,0,10.0,602002,0,9000,12,30.0,1144022400,0,0,1111795200,1093305600,4,2,2112.0,1576.24,B1
