id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level
64468,1,1,602006,1,10000,12,5.95,1174435200,0,0,1100822400,1065052800,8,3,3422,2823.27,A3
64469,0,2,602701,1,9000,12,24.35,1176681600,0,0,1139702400,1084924800,5,3,2800,2486.06,B3
64470,0,5,601909,1,8000,12,25.2,1172620800,0,0,1124928000,1090800000,1,1,1400,736.98,B3
64471,2,4,601110,1,9000,12,9.55,1162771200,0,0,1150675200,1010102400,2,1,1665,869.48,A4
64472,1,10,602202,1,9000,12,27.8,1150070400,0,0,1130803200,1084147200,2,1,981,818.57,B0
64473,0,9,601410,1,9000,12,27.05,1169683200,0,0,1121558400,1090281600,5,4,2340,1760.8,A4
64474,0,10,602803,1,8000,12,28.55,1183939200,0,0,1110585600,1040601600,2,2,824,736.98,B0
64475,0,1,603000,1,8000,12,23,1164499200,0,0,1118793600,1046304000,2,1,872,736.98,B2
64476,0,10,602208,1,9000,12,27.5,1134086400,0,0,1104278400,1082937600,8,5,3475,2449.55,C2
64477,0,5,601202,1,9000,12,15.15,1154131200,0,0,1152230400,1044662400,4,2,1539,896.09,B2
64478,0,1,602106,1,8000,12,12.9,1180915200,0,0,1143417600,1050019200,2,1,1192,796.56,B2
64479,2,10,601701,1,3000,12,30.05,1176508800,0,0,1127001600,1032048000,8,3,953,527.42,B2
64480,1,4,601208,1,8000,12,6.7,1154736000,0,0,1122595200,1065744000,4,2,2352,1348.14,A3
64481,1,2,602407,1,10000,12,14.35,1161820800,0,0,1119225600,1067904000,5,2,1550,916.45,A3
64482,1,6,601305,1,10000,12,7.1,1154217600,0,0,1159747200,1059955200,6,4,3124,2162.43,A1
64483,0,8,602201,1,8000,12,14,1174694400,0,0,1101945600,1092009600,2,1,1104,796.56,B5
64484,0,2,602108,1,5000,12,15.65,1133395200,0,0,1125532800,1089849600,5,2,960,410.68,A3
64485,1,2,602303,1,12000,12,20.7,1167609600,0,0,1150416000,1011225600,7,6,8883,4606.89,B4
64486,0,0,601406,1,9000,12,29.1,1179187200,0,0,1150675200,1009065600,8,3,3449,2443.34,A1
64487,0,10,601306,1,7000,12,15.05,1160092800,0,0,1141948800,1042502400,2,1,1022,648.2,B2
64488,2,6,601210,1,8000,12,14.75,1191888000,0,0,1103155200,1032134400,2,1,919,742.92,B5
64489,0,10,603004,1,7000,12,12.65,1182902400,0,0,1131148800,1094169600,2,1,1001,672.79,A3
64490,0,4,602107,1,6000,12,30,1190505600,0,0,1137715200,1092960000,2,2,1068,552.53,A4
64491,0,2,601800,1,10000,12,17.95,1191628800,0,0,1103587200,1063497600,7,3,3276,2583.81,B0
64492,0,4,601310,1,8000,12,8.2,1133740800,0,0,1157155200,1099526400,2,1,1464,788.96,A3
64493,1,2,602808,1,9000,12,5.35,1172880000,0,0,1138838400,1021507200,3,2,1430,859.79,A2
64494,2,,601510,1,9000,12,11.4,1163808000,0,0,1117670400,1069977600,2,1,1125,818.57,B3
64495,0,10,602100,1,9000,12,18.85,1132704000,0,0,1153353600,1071878400,2,2,1313,1283.89,B3
64496,0,0,602103,1,9000,12,15.35,1143158400,0,0,1111363200,1008547200,11,4,3380,2553.65,B0
64497,0,10,602809,2,10000,12,29.9,1188000000,0,0,1109376000,1084060800,3,3,2622,1843.2,A1
64498,0,10,602707,1,9000,12,24.1,1131926400,0,0,1113177600,1097798400,8,3,3456,2370.82,A2
64499,0,2,601405,1,10000,12,25.95,1132099200,0,0,1099872000,1089417600,2,2,2346,1682.29,B1
64500,0,9,601404,0,9000,12,26,1181433600,0,0,1150070400,1021334400,4,2,2178,1729.99,B3
64501,2,,602700,0,10000,12,25.35,1142812800,0,0,1105315200,1090886400,11,6,5777,5243.26,B2
64502,0,5,601309,1,12000,12,19.6,1138233600,0,0,1110412800,1052611200,2,1,1572,1116.56,B1
64503,0,3,602508,1,9000,12,16,1156723200,0,0,1142726400,1016496000,7,3,4950,2409.69,A5
64504,0,10,602200,1,8000,12,8.35,1155945600,0,0,1103068800,1018137600,2,2,2220,1117.4,B2
64505,0,10,602209,1,8000,12,22.25,1131494400,0,0,1151280000,1068249600,2,1,1584,700.07,B0
64506,0,7,601602,1,10000,12,23.6,1159660800,0,0,1113609600,1012003200,2,1,1180,940.39,B2
64507,0,0,602507,1,8000,12,7.5,1153785600,0,0,1150243200,1020643200,2,1,1016,736.98,A1
64508,0,10,602807,0,9000,12,19.75,1147651200,0,0,1143417600,1050710400,6,3,2880,1553.98,A2
64509,2,0,602904,1,8000,12,22.55,1189036800,0,0,1143244800,1035244800,1,1,1392,724.6,A3
64510,2,10,601100,1,11000,12,26.15,1167436800,0,0,1099612800,1073001600,2,2,3097,1841.17,A4
64511,2,10,601908,1,11000,12,7.75,1137456000,0,0,1153094400,1087603200,10,5,4982,4679.43,B0
64512,0,0,602603,1,11000,12,8.15,1145836800,0,0,1106352000,1095724800,6,3,5075,2891.55,A4
64513,0,2,601508,1,8000,12,19.45,1176768000,0,0,1150588800,1078790400,2,1,1552,754.64,A3
64514,0,2,602103,1,9000,12,25.05,1178668800,0,0,1160352000,1013126400,4,2,900,882.41,B1
64515,0,10,601605,2,9000,12,28.85,1137196800,0,0,1117497600,1074643200,2,2,2148,1136.22,C2
64516,2,1,601204,1,8000,12,13.2,1172620800,0,0,1129507200,1075507200,2,1,800,770.15,B2
64517,0,2,601210,1,9000,12,14.35,1185580800,0,0,1121990400,1085443200,4,3,4608,2339.57,B3
64518,0,3,602402,2,9000,12,29.55,1181606400,0,0,1133827200,1075075200,10,4,3564,1777.85,B1
64519,2,,602109,1,2000,12,7.5,1153958400,0,0,1139529600,1047859200,1,1,225,156.63,B2
64520,0,4,601907,1,10000,12,21,1170460800,0,0,1136073600,1060992000,12,5,3276,2595.26,A2
64521,0,,601603,1,7000,12,25.8,1136073600,0,0,1158278400,1049587200,1,1,714,623.63,B0
64522,0,2,602404,1,7000,12,29.4,1154736000,0,0,1107648000,1068422400,2,1,833,639.16,A4
64523,2,10,602310,1,8000,12,30.25,1169251200,0,0,1131148800,1090540800,2,1,1592,736.98,B3
64524,0,7,602502,1,10000,12,8.5,1190678400,0,0,1129507200,1089072000,5,2,3546,1763.72,B1
64525,0,0,603005,0,8000,12,14.05,1182124800,0,0,1157068800,1091232000,5,2,2700,1428.86,B0
64526,0,4,601705,1,7000,12,14.85,1181779200,0,0,1136937600,1039305600,2,1,749,691.87,A2
64527,0,1,601702,1,8000,12,7.25,1183248000,0,0,1146528000,1067299200,10,4,2070,1468.24,A3
64528,1,9,601107,1,9000,12,23.8,1176768000,0,0,1105488000,1024099200,4,2,945,869.86,A1
64529,0,10,601403,1,8000,12,27,1188259200,0,0,1132617600,1017619200,5,2,1000,736.98,B1
64530,0,8,601906,2,11000,12,12.55,1160265600,0,0,1147305600,1068076800,1,1,1573,1020.99,A3
64531,0,0,603006,1,9000,12,26.4,1131580800,0,0,1148428800,1072828800,7,4,4200,3430.55,A0
64532,2,10,601306,1,11000,12,7.65,1186876800,0,0,1123545600,1020470400,4,2,4224,2120.83,B1
64533,0,3,601109,1,8000,12,27.6,1137715200,0,0,1142208000,1076198400,1,1,1368,736.98,A4
64534,0,,601206,1,11000,12,12.95,1151020800,0,0,1153440000,1056153600,2,1,1837,1068.49,A5
64535,2,0,602203,1,9000,12,9.25,1189814400,0,0,1157241600,1071705600,6,5,3050,2605.52,A3
64536,2,10,602008,1,8000,12,25.9,1153699200,0,0,1160006400,1092182400,3,2,3040,1593.11,A4
64537,0,10,601909,1,8000,12,17.8,1169856000,0,0,1122768000,1073779200,3,2,1872,1288.57,A2
64538,0,2,602508,5,9000,12,15.85,1132963200,0,0,1143158400,1034726400,2,1,1314,837.5,A1
64539,0,1,601910,1,10000,12,28.35,1145059200,0,0,1137456000,1056499200,5,2,1569,935.38,A1
64540,2,6,601108,1,10000,12,21.2,1155340800,0,0,1154649600,1073952000,2,1,1250,961.69,B2
64541,0,6,601303,1,9000,12,22.5,1158624000,0,0,1136160000,1034121600,5,2,1008,825.19,A2
64542,0,2,602503,2,11000,12,21.05,1156896000,0,0,1129161600,1076716800,2,1,2189,1030.76,A4
64543,1,0,603005,1,11000,12,10.75,1155513600,0,0,1145750400,1014508800,14,6,8800,4918,A1
64544,0,10,602303,0,9000,12,12.95,1182124800,0,0,1099526400,1008806400,2,1,1449,826.46,A3
64545,0,3,602600,1,9000,12,22.95,1141516800,0,0,1156377600,1025481600,2,1,1278,835.2,C5
64546,0,0,601803,1,8000,12,20.05,1179705600,0,0,1137715200,1013385600,1,1,1560,736.98,A0
64547,2,2,602608,1,7000,12,6.2,1142985600,0,0,1155513600,1095206400,5,2,1232,688.48,A5
64548,2,10,601703,1,10000,12,22.05,1139270400,0,0,1130371200,1063411200,2,1,1130,974.22,A4
64549,0,10,602505,1,8000,12,15.35,1172880000,0,0,1110153600,1010880000,1,1,1016,796.56,A3
64550,0,7,602807,1,7000,12,6.7,1168560000,0,0,1148601600,1027296000,2,1,763,691.87,B3
64551,0,10,602403,1,10000,12,19.4,1145750400,0,0,1145577600,1096848000,1,1,1340,962.7,B3
64552,0,10,602301,1,10000,12,21.15,1145318400,0,0,1121558400,1051401600,5,3,2835,2655.9,A4
64553,0,6,601906,1,8000,12,29.15,1178409600,0,0,1142640000,1044576000,1,1,952,719.77,B1
64554,0,0,602801,1,8000,12,7.85,1163289600,0,0,1134864000,1050883200,1,1,1040,796.56,A5
64555,1,10,602500,1,10000,12,20.1,1130976000,0,0,1153699200,1049500800,2,1,1830,974.22,A4
64556,0,,601202,2,6000,12,30.75,1146528000,0,0,1159315200,1028505600,2,1,977,536.73,A4
64557,0,6,602700,1,10000,12,20.15,1192233600,0,0,1157241600,1047772800,1,1,1060,974.22,B1
64558,0,2,601807,1,9000,12,15.5,1185580800,0,0,1116806400,1013472000,1,1,1197,818.57,B0
64559,0,,601510,1,10000,12,8.9,1188950400,0,0,1141516800,1089763200,5,2,1180,958.68,A4
64560,0,5,603001,1,9000,12,13.85,1133481600,0,0,1104537600,1059696000,1,1,1737,818.57,A3
64561,0,2,601404,2,8000,12,19.55,1190160000,0,0,1110499200,1078876800,4,2,936,736.98,A4
64562,0,6,602604,1,2000,12,9.3,1152144000,0,0,1119657600,1036627200,1,1,394,199.18,A4
64563,0,1,602504,1,12000,12,8.05,1177200000,0,0,1149552000,1075680000,2,2,4003,2135.82,B3
64564,0,9,601307,0,8000,12,23.65,1132876800,0,0,1120867200,1058745600,4,3,1792,1351.35,A3
64565,0,9,601402,1,9000,12,8.2,1155945600,0,0,1121126400,1083196800,6,3,1944,1705.09,B1
64566,0,9,601206,1,9000,12,30.2,1165881600,0,0,1144022400,1032134400,3,2,1016,818.57,B2
64567,2,4,603004,1,10000,12,28.75,1180569600,0,0,1144540800,1086307200,4,2,1750,991.22,B3
64568,2,10,601405,1,9000,12,19,1168646400,0,0,1157587200,1061337600,2,2,3179,1619.39,A0
64569,2,4,601304,1,7000,12,18.2,1190851200,0,0,1140566400,1021766400,2,1,1190,691.87,A3
64570,0,10,601510,1,10000,12,13.15,1139529600,0,0,1152316800,1022457600,6,3,4077,2646.85,A5
64571,0,5,602903,0,10000,12,14.25,1151366400,0,0,1127606400,1060992000,8,3,3591,2637.42,A3
64572,0,5,602301,2,11000,12,17.1,1147132800,0,0,1129593600,1081987200,8,3,5626,2844.34,A4
64573,0,9,601306,0,11000,12,9.5,1176595200,0,0,1158537600,1074124800,9,4,4712,3768.01,A0
64574,0,7,603000,1,7000,12,14,1184198400,0,0,1141344000,1043452800,1,1,1274,619.08,A0
64575,1,9,601709,1,12000,12,13.7,1177977600,0,0,1146096000,1074643200,2,1,2148,1104.96,B2
64576,1,10,602008,2,10000,12,15.3,1130630400,0,0,1147132800,1029369600,11,4,5874,3241.57,B1
64577,2,6,602107,1,8000,12,22.45,1182556800,0,0,1136160000,1040515200,4,2,1088,736.98,A4
64578,2,1,602601,1,9000,12,30,1191542400,0,0,1109548800,1056931200,2,1,1035,815.64,A5
64579,0,0,603006,1,12000,12,19.55,1151193600,0,0,1143763200,1041811200,6,4,5820,2987.63,A4
64580,2,7,601502,2,9000,12,14.75,1159315200,0,0,1131408000,1047168000,3,2,1632,1510.44,A0
64581,0,10,601809,1,9000,12,17.1,1170547200,0,0,1117065600,1034035200,7,3,4074,2401.75,A4
64582,0,10,601506,1,8000,12,9.55,1147392000,0,0,1158796800,1052438400,2,1,1312,796.56,B0
64583,0,9,602804,1,8000,12,10.8,1181001600,0,0,1116633600,1090195200,2,1,872,736.98,B0
64584,0,10,603005,1,9000,12,6.95,1157328000,0,0,1160697600,1033948800,3,3,3848,2509.8,B4
64585,1,10,602307,1,8000,12,5.75,1187568000,0,0,1124496000,1013731200,1,1,1152,796.56,B4
64586,0,7,602503,1,11000,12,30.5,1172275200,0,0,1121212800,1009929600,4,3,5742,2831.21,A2
64587,0,5,601701,1,8000,12,17.15,1145923200,0,0,1123372800,1036281600,7,3,1872,1539.34,A1
64588,2,10,602107,1,10000,12,12.9,1173830400,0,0,1115078400,1060819200,2,2,1700,1693.17,B0
64589,0,8,601501,1,8000,12,5.55,1130976000,0,0,1148256000,1057190400,3,2,2220,1428.86,B2
64590,0,6,602807,1,5000,12,29.3,1133913600,0,0,1149552000,1064793600,2,1,720,458.22,B1
64591,0,7,602502,1,9000,12,17.8,1138579200,0,0,1099872000,1058659200,2,1,1134,803.48,A5
64592,0,3,602202,1,10000,12,13.6,1151107200,0,0,1108252800,1065916800,11,5,4864,3149.44,B1
64593,0,10,602008,1,9000,12,10.65,1169769600,0,0,1155427200,1075161600,7,3,4800,2419.45,B0
64594,0,3,602409,1,9000,12,9.4,1181088000,0,0,1146787200,1082332800,2,2,2944,1501.49,A1
64595,0,10,602604,1,11000,12,21.8,1188172800,0,0,1112745600,1094947200,5,2,2260,1941.02,A1
64596,0,10,601408,1,8000,12,23.75,1164499200,0,0,1110240000,1068681600,2,1,1592,736.98,A4
64597,1,9,602301,1,9000,12,6.1,1141862400,0,0,1105228800,1045526400,5,3,3366,1637.2,B1
64598,0,10,601208,1,9000,12,6.2,1177804800,0,0,1104710400,1088812800,2,1,1197,875.37,A1
64599,1,8,602200,1,9000,12,25.15,1138665600,0,0,1149897600,1079222400,17,6,4352,3116.59,B2
64600,0,10,602109,1,10000,12,24.5,1152748800,0,0,1145318400,1034380800,9,4,4023,2648.84,B0
64601,0,6,601602,1,8000,12,29.35,1154304000,0,0,1117497600,1046217600,1,1,919,754.64,A1
64602,1,2,602209,2,10000,12,28.45,1168041600,0,0,1126224000,1036886400,3,2,1370,952.14,B3
64603,0,4,602407,1,9000,12,8.85,1186531200,0,0,1161734400,1090195200,1,1,954,888.54,A2
64604,0,10,602310,0,9000,12,11.8,1141776000,0,0,1118620800,1093478400,10,4,3250,2548.71,B0
64605,2,10,602106,1,11000,12,23.75,1149120000,0,0,1144972800,1082332800,4,3,2400,1974.76,A3
64606,2,10,601400,1,9000,12,15.75,1176508800,0,0,1149724800,1061510400,2,1,1170,815.26,A2
64607,0,10,601210,1,12000,12,12.8,1143072000,0,0,1120176000,1027296000,2,1,1212,1152.88,B3
64608,0,3,602710,1,8000,12,11.65,1158105600,0,0,1115424000,1009756800,4,3,2145,1065.76,A5
64609,0,6,602804,1,10000,12,25.35,1134864000,0,0,1130803200,1025049600,6,3,2196,1112.51,A0
64610,0,8,601102,1,9000,12,16.45,1143590400,0,0,1108425600,1020470400,1,1,1314,837.5,B0
64611,0,10,601309,1,7000,12,24.9,1144713600,0,0,1142380800,1097971200,1,1,1351,619.08,B0
64612,0,10,602304,1,10000,12,11.3,1152662400,0,0,1156204800,1007510400,8,5,3660,2902.39,B0
64613,4,10,602408,1,10000,12,9.85,1181347200,0,0,1138752000,1093910400,4,3,2718,1736.61,A5
64614,0,1,602704,0,9000,12,28.65,1171411200,0,0,1146182400,1025222400,3,2,3008,1544.65,A5
64615,0,10,602105,1,12000,12,17.5,1136160000,0,0,1118534400,1082764800,2,1,2376,1122.89,B2
64616,0,5,602306,1,8000,12,26.25,1161475200,0,0,1103846400,1015286400,2,1,1128,711.92,B3
64617,0,10,603001,2,9000,12,8.35,1178668800,0,0,1112140800,1075593600,2,1,1521,882.41,A4
64618,0,2,602906,1,9000,12,21.15,1171152000,0,0,1106352000,1015545600,2,2,1368,818.57,A5
64619,2,0,602807,1,11000,12,17.65,1164067200,0,0,1108339200,1050451200,5,3,4620,2746.7,B3
64620,0,10,601700,1,9000,12,13.6,1135641600,0,0,1106265600,1064361600,3,2,2737,1656.07,B0
64621,0,10,603004,2,9000,12,21.05,1163894400,0,0,1146700800,1040601600,8,6,6368,3147.76,A1
64622,0,8,601108,1,7000,12,24.2,1175731200,0,0,1121558400,1052956800,2,1,1281,619.08,B3
64623,0,4,601105,1,9000,12,19.5,1163203200,0,0,1136419200,1046044800,5,3,2108,1626.45,B3
64624,0,10,602003,1,8000,12,26.6,1166227200,0,0,1153353600,1073347200,2,2,1320,788.87,D3
64625,1,5,602609,1,9000,12,12.2,1151798400,0,0,1132099200,1047340800,2,1,1206,882.41,A3
64626,0,1,601805,1,9000,12,24.75,1163030400,0,0,1147824000,1021593600,2,1,1485,804.99,A4
64627,0,7,601810,1,9000,12,6.2,1161043200,0,0,1146787200,1035244800,2,1,1539,882.41,A5
64628,0,3,601210,1,10000,12,10.4,1148256000,0,0,1134777600,1038787200,3,3,2310,1421.2,A2
64629,0,4,602801,1,9000,12,11.65,1153440000,0,0,1158278400,1026000000,1,1,1539,818.57,A1
64630,0,1,601501,1,8000,12,12.95,1139961600,0,0,1149120000,1045267200,2,1,1072,796.56,B4
64631,0,4,601607,1,9000,12,20.65,1150588800,0,0,1109030400,1086393600,4,2,2336,1573.91,A3
64632,0,6,601307,2,9000,12,12.15,1162252800,0,0,1145059200,1054339200,8,3,4255,2202.27,A4
64633,0,8,602704,1,9000,12,18.9,1174176000,0,0,1124236800,1084147200,1,1,963,818.57,B1
64634,0,8,601106,2,10000,12,19.2,1155513600,0,0,1122076800,1043452800,2,2,2888,1820.36,A4
64635,1,10,602905,1,8000,12,17.9,1136764800,0,0,1116374400,1045872000,1,1,1144,736.98,B2
64636,1,10,602906,1,8000,12,15.85,1156896000,0,0,1110326400,1061769600,2,2,2128,1533.54,A2
64637,0,10,602507,1,8000,12,16.6,1164067200,0,0,1146009600,1011830400,1,1,1360,736.98,A5
64638,1,1,601707,1,11000,12,29.25,1141689600,0,0,1129766400,1035504000,16,7,7605,4453.27,B1
64639,2,0,601508,1,11000,12,29.6,1167264000,0,0,1131926400,1087257600,2,1,1419,1009.38,B3
64640,0,10,602209,1,10000,12,19.7,1155600000,0,0,1115078400,1044662400,2,1,1140,903.7,A4
64641,0,6,601902,1,9000,12,19.3,1147651200,0,0,1142640000,1015200000,3,2,1188,854.13,A5
64642,0,0,601202,2,9000,12,19.4,1154995200,0,0,1133136000,1049155200,1,1,1170,854.13,A4
64643,0,10,601401,1,8000,12,26.55,1163721600,0,0,1107648000,1010448000,1,1,1272,744.55,A1
64644,0,7,601602,1,9000,12,5.55,1183507200,0,0,1105228800,1075507200,7,3,4500,2432.02,A4
64645,1,10,602503,1,10000,12,18.5,1165968000,0,0,1125878400,1085184000,8,3,5000,2497.5,B4
64646,0,10,602004,1,9000,12,6.95,1144454400,0,0,1101513600,1047340800,5,2,1098,872.31,B0
64647,0,6,602300,1,9000,12,27.5,1188691200,0,0,1161648000,1045353600,3,3,2575,2464.77,B1
64648,0,10,601107,1,9000,12,7.55,1147132800,0,0,1118448000,1086566400,2,2,1080,818.57,B2
64649,0,5,602009,1,11000,12,21.65,1144368000,0,0,1116633600,1079654400,3,2,3880,1913.9,A3
64650,2,10,603002,2,8000,12,21.65,1180828800,0,0,1159142400,1043884800,4,2,1432,759.27,A3
64651,0,9,602400,1,10000,12,7.3,1176854400,0,0,1147910400,1025136000,2,1,1320,959.87,A3
64652,0,5,602008,2,8000,12,23.25,1156377600,0,0,1144972800,1055635200,2,1,1384,796.56,A3
64653,0,10,602504,2,10000,12,14.35,1141776000,0,0,1116633600,1010620800,4,2,2660,1929.04,A3
64654,0,6,602601,1,12000,12,24.8,1163980800,0,0,1151712000,1057449600,2,2,3540,1971.64,B2
64655,2,0,601401,1,10000,12,15.6,1158278400,0,0,1143849600,1092268800,3,1,2000,900.06,B1
64656,0,,601106,1,9000,12,12.95,1159574400,0,0,1129420800,1048896000,2,1,1026,875.57,A4
64657,0,2,601300,1,11000,12,14.25,1160006400,0,0,1125619200,1035936000,10,4,4172,2748.8,B4
64658,1,,601903,1,11000,12,11.35,1175126400,0,0,1138924800,1082160000,1,1,1287,1082.76,A4
64659,0,3,602405,1,10000,12,20.45,1138406400,0,0,1131580800,1041811200,7,5,4585,3427.21,A3
64660,0,4,602702,1,9000,12,9.85,1164672000,0,0,1149120000,1031788800,3,2,2431,1645.49,B4
64661,1,3,602110,1,11000,12,13.4,1161907200,0,0,1133568000,1042416000,3,3,4592,2770.82,A0
64662,0,10,602800,1,9000,12,25.15,1153612800,0,0,1124928000,1066435200,1,1,1728,839.76,B2
64663,0,1,601508,1,8000,12,19,1153872000,0,0,1117152000,1012608000,2,1,936,723.66,A4
64664,0,8,602004,1,10000,12,26.45,1141948800,0,0,1148515200,1059609600,15,7,6432,4797.11,A5
64665,0,10,601208,2,9000,12,13.3,1140307200,0,0,1138233600,1063065600,5,2,1872,1575.23,B4
64666,2,6,602707,1,9000,12,24.25,1189296000,0,0,1104883200,1092009600,3,2,1116,882.41,A1
64667,0,10,602500,1,9000,12,18.95,1163721600,0,0,1100908800,1056844800,3,2,1791,837.5,B1
64668,0,10,602510,1,8000,12,24.6,1168732800,0,0,1100995200,1009670400,1,1,1064,768.34,B1
64669,0,,601205,1,8000,12,18.25,1172016000,0,0,1160179200,1028678400,3,2,1144,736.98,C4
64670,0,1,601702,1,11000,12,27.25,1157760000,0,0,1124582400,1038614400,2,1,1320,1048.65,A1
64671,0,10,602506,1,10000,12,9.8,1155081600,0,0,1136592000,1066435200,4,2,2265,1424.36,A4
64672,0,,602905,1,10000,12,11.4,1173398400,0,0,1128384000,1059177600,3,2,1780,974.22,B0
64673,0,4,603005,1,11000,12,12.2,1134691200,0,0,1109116800,1020124800,2,1,1419,1030.76,A5
64674,0,3,601308,2,9000,12,10.85,1189209600,0,0,1123977600,1094601600,2,1,1575,898.65,B0
64675,0,5,601600,1,9000,12,15.15,1168041600,0,0,1111190400,1053129600,5,2,1332,882.41,A3
64676,0,5,601201,1,9000,12,17.2,1174089600,0,0,1139443200,1097884800,8,3,4104,2385.7,B1
64677,0,4,602608,1,10000,12,21.4,1146096000,0,0,1120953600,1021248000,2,1,1260,901.59,A2
64678,0,6,601401,1,9000,12,25.15,1185753600,0,0,1151884800,1047427200,2,2,2805,1619.39,B0
64679,0,3,601303,1,4000,12,9.95,1159056000,0,0,1131062400,1093392000,2,1,404,386.54,A2
64680,0,8,601707,1,9000,12,25.65,1141344000,0,0,1112832000,1032652800,4,3,3024,1706.48,B0
64681,0,7,601709,1,11000,12,13.85,1150070400,0,0,1159401600,1007424000,8,4,2020,1981.91,A4
64682,0,10,602600,1,9000,12,15,1188518400,0,0,1155859200,1071792000,8,3,2227,1685.66,A4
64683,0,10,601804,1,8000,12,23.25,1141084800,0,0,1134691200,1010880000,2,1,1160,796.56,B1
64684,0,9,602000,1,8000,12,13.1,1146614400,0,0,1153180800,1077580800,2,2,1048,796.56,A2
64685,0,10,601906,1,9000,12,14.8,1163289600,0,0,1135209600,1048204800,1,1,927,876.09,A2
64686,0,8,601707,2,10000,12,15.15,1182038400,0,0,1101427200,1077926400,1,1,1990,935.38,A1
64687,0,8,601810,2,12000,12,21.25,1169596800,0,0,1133222400,1018742400,5,2,2668,2204.6,A5
64688,0,5,601900,2,8000,12,27.4,1138233600,0,0,1160179200,1041811200,2,1,1504,796.56,A5
64689,2,10,602507,1,8000,12,17.85,1183593600,0,0,1118793600,1098403200,2,2,976,716.58,A5
64690,0,10,602804,1,10000,12,27.75,1183852800,0,0,1101513600,1036195200,1,1,1920,935.38,A2
64691,1,4,601803,1,10000,12,27.75,1174176000,0,0,1125878400,1014249600,4,2,2412,1770.77,B2
64692,0,8,602406,1,9000,12,23.2,1176595200,0,0,1100822400,1044316800,5,3,4925,2472.15,A2
64693,0,,603003,1,9000,12,28.65,1151625600,0,0,1137888000,1012608000,9,4,3363,2849.91,A4
64694,1,7,602709,1,8000,12,29.75,1141257600,0,0,1160611200,1028073600,1,1,1032,736.98,A4
64695,0,0,602800,1,8000,12,17.15,1151884800,0,0,1139529600,1069804800,2,1,1328,743.41,A2
64696,1,8,601704,1,11000,12,6.1,1153785600,0,0,1155945600,1080259200,8,3,5572,2748.54,B2
64697,0,10,603003,1,11000,12,10.65,1143763200,0,0,1139356800,1028246400,4,2,2940,1903.4,A3
64698,0,1,601700,1,8000,12,27.3,1167696000,0,0,1130630400,1086912000,2,1,1320,796.56,B1
64699,0,0,602703,1,7000,12,20.65,1180137600,0,0,1110240000,1054857600,2,2,721,691.87,A4
64700,0,5,602001,1,9000,12,6.2,1180656000,0,0,1157068800,1076112000,5,4,4176,2336.87,A3
64701,0,5,603010,1,9000,12,27.2,1185926400,0,0,1127865600,1081987200,4,3,2686,1615.13,A4
64702,1,10,602410,1,10000,12,14.8,1131148800,0,0,1123113600,1024272000,13,5,2987,2884.7,B3
64703,0,10,602609,0,8000,12,11.45,1191542400,0,0,1148774400,1025136000,2,1,824,796.56,A2
64704,0,2,603000,1,8000,12,13.8,1161648000,0,0,1143072000,1039651200,3,2,2608,1533.54,B4
64705,0,4,601102,1,8000,12,29.9,1152403200,0,0,1110499200,1066003200,1,1,912,796.56,B2
64706,1,10,601309,1,10000,12,16.65,1134432000,0,0,1139702400,1057536000,8,3,2268,1706.78,A1
64707,0,10,601410,1,9000,12,12.2,1146096000,0,0,1157328000,1040342400,4,2,2329,1615.13,A4
64708,2,3,601400,1,8000,12,9.05,1150243200,0,0,1103500800,1094083200,5,2,1312,736.98,C1
64709,0,10,601801,1,9000,12,21.95,1144886400,0,0,1145577600,1083801600,4,2,2672,1591.68,A4
64710,0,5,601108,1,10000,12,23.7,1142294400,0,0,1142726400,1062892800,2,2,1751,1618.09,A4
64711,1,10,602800,1,12000,12,6.8,1187136000,0,0,1159142400,1073520000,7,4,5412,4079.67,A2
64712,2,10,602606,1,8000,12,14.4,1155859200,0,0,1101686400,1050710400,5,2,2625,1428.86,A4
64713,0,10,602209,1,9000,12,5.85,1155340800,0,0,1121299200,1036108800,4,3,3656,2256.56,A3
64714,2,10,601602,1,12000,12,6.5,1151452800,0,0,1145404800,1045008000,2,1,1668,1169.5,B1
64715,2,1,601404,1,8000,12,7.4,1167609600,0,0,1141430400,1077667200,2,1,880,799.45,C5
64716,2,0,601908,1,7000,12,25.8,1157587200,0,0,1108252800,1090022400,2,1,819,691.87,B2
64717,0,5,602901,1,8000,12,8.5,1151539200,0,0,1141257600,1053216000,4,3,3020,1960.08,A2
64718,2,4,602607,1,9000,12,8.95,1159747200,0,0,1102464000,1097712000,6,5,5372,3350.1,A1
64719,0,3,601302,1,7000,12,24.1,1147737600,0,0,1099699200,1061078400,2,1,1078,619.08,B2
64720,1,,602307,1,9000,12,10.25,1156291200,0,0,1101254400,1025308800,5,4,4209,2219.4,B3
64721,0,10,601708,1,7000,12,29.15,1180137600,0,0,1119830400,1045353600,1,1,1344,684.91,B2
64722,0,4,601709,1,8000,12,13.9,1149897600,0,0,1141948800,1081555200,2,1,800,769.32,A2
64723,0,6,602507,1,9000,12,24.5,1186790400,0,0,1139788800,1009238400,4,2,2924,1619.39,B3
